alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,battery_current,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,0.00,114.63,25.09,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.48,27.44,102.18,14.91,3.29,1.86,33.75,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.181917,1,1,1,3.6925,3.6925,3.6946,3.6959,3.6937,3.6940,3.6915,3.6864,3.6932,3.6942,3.7155,3.6936,3.7021,3.6921,3.6921,3.6901,3.7176,3.6836,3.6926,3.7202,3.6954,3.6790,3.6940,3.6941,3.6936,3.6944,3.6953,3.6947,3.6931,3.6928,3.6928,
Yes,0.00,114.64,25.09,4.88,14.93,3.34,1.86,28.67,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.48,27.44,102.18,14.91,3.29,1.86,33.76,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182335,1,1,1,3.6923,3.6924,3.6946,3.6958,3.6936,3.6939,3.6915,3.6865,3.6932,3.6941,3.7154,3.6935,3.7019,3.6920,3.6923,3.6901,3.7176,3.6834,3.6925,3.7201,3.6954,3.6789,3.6939,3.6939,3.6934,3.6944,3.6952,3.6947,3.6930,3.6927,3.6927,
Yes,0.00,114.64,25.09,4.88,14.93,3.34,1.86,28.70,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.49,27.44,102.18,14.91,3.29,1.86,33.76,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182331,1,1,1,3.6926,3.6926,3.6947,3.6957,3.6936,3.6940,3.6916,3.6867,3.6933,3.6942,3.7155,3.6937,3.7022,3.6922,3.6923,3.6903,3.7177,3.6835,3.6927,3.7202,3.6955,3.6789,3.6941,3.6942,3.6936,3.6944,3.6951,3.6948,3.6933,3.6928,3.6928,
Yes,0.00,114.64,25.09,4.88,14.93,3.34,1.86,28.67,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.49,27.44,102.18,14.91,3.29,1.86,33.76,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.181810,1,1,1,3.6926,3.6927,3.6947,3.6958,3.6936,3.6940,3.6917,3.6866,3.6930,3.6940,3.7153,3.6937,3.7022,3.6922,3.6923,3.6901,3.7177,3.6835,3.6926,3.7202,3.6954,3.6789,3.6941,3.6942,3.6937,3.6944,3.6952,3.6948,3.6932,3.6929,3.6930,
Yes,0.00,114.63,25.09,4.88,14.93,3.34,1.86,28.67,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.49,27.44,102.18,14.91,3.29,1.86,33.76,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.183519,1,1,1,3.6927,3.6927,3.6948,3.6959,3.6936,3.6939,3.6916,3.6867,3.6932,3.6943,3.7155,3.6936,3.7021,3.6921,3.6922,3.6903,3.7178,3.6836,3.6926,3.7202,3.6955,3.6790,3.6940,3.6941,3.6937,3.6945,3.6953,3.6947,3.6933,3.6929,3.6929,
Yes,0.00,114.63,25.09,4.88,14.93,3.34,1.86,28.66,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.47,27.44,102.18,14.91,3.29,1.86,33.76,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182557,1,1,1,3.6925,3.6926,3.6948,3.6958,3.6936,3.6939,3.6916,3.6866,3.6931,3.6942,3.7153,3.6936,3.7021,3.6922,3.6922,3.6901,3.7177,3.6835,3.6926,3.7203,3.6955,3.6789,3.6941,3.6941,3.6938,3.6945,3.6951,3.6947,3.6933,3.6928,3.6929,
Yes,0.00,114.64,25.09,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.49,27.44,102.18,14.91,3.29,1.86,33.77,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182227,1,1,1,3.6926,3.6927,3.6948,3.6958,3.6937,3.6940,3.6915,3.6867,3.6933,3.6943,3.7155,3.6937,3.7021,3.6923,3.6924,3.6902,3.7178,3.6836,3.6927,3.7203,3.6956,3.6791,3.6942,3.6943,3.6937,3.6946,3.6953,3.6948,3.6933,3.6929,3.6929,
Yes,0.00,114.64,25.09,4.88,14.93,3.34,1.86,28.67,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.49,27.43,102.18,14.91,3.29,1.86,33.77,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182494,1,1,1,3.6925,3.6927,3.6948,3.6958,3.6938,3.6943,3.6915,3.6867,3.6933,3.6943,3.7156,3.6936,3.7021,3.6921,3.6924,3.6903,3.7178,3.6835,3.6927,3.7202,3.6954,3.6790,3.6940,3.6942,3.6936,3.6946,3.6955,3.6949,3.6931,3.6928,3.6929,
Yes,0.00,114.64,25.09,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,0.01,0.00,0.00,Yes,0.00,114.49,27.43,102.18,14.91,3.29,1.86,33.77,0x0,0x0,0,0,0.03,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.43,0.00,116.47,-0.181639,1,1,1,3.6925,3.6926,3.6947,3.6958,3.6937,3.6941,3.6915,3.6866,3.6932,3.6942,3.7154,3.6936,3.7022,3.6922,3.6923,3.6903,3.7177,3.6835,3.6926,3.7202,3.6953,3.6790,3.6941,3.6941,3.6936,3.6943,3.6952,3.6947,3.6932,3.6929,3.6928,
Yes,0.00,114.65,25.09,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.50,27.43,102.18,14.91,3.29,1.86,33.77,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182672,1,1,1,3.6926,3.6927,3.6949,3.6959,3.6936,3.6940,3.6915,3.6866,3.6934,3.6942,3.7154,3.6937,3.7023,3.6921,3.6923,3.6903,3.7178,3.6837,3.6927,3.7203,3.6955,3.6790,3.6941,3.6942,3.6937,3.6944,3.6953,3.6948,3.6932,3.6928,3.6929,
Yes,0.00,114.64,25.08,4.88,14.93,3.34,1.86,28.65,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.48,27.43,102.18,14.91,3.29,1.86,33.77,0x0,0x0,0,0,-0.28,-0.02,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182271,1,1,1,3.6926,3.6927,3.6948,3.6958,3.6936,3.6940,3.6916,3.6868,3.6933,3.6943,3.7155,3.6937,3.7022,3.6921,3.6921,3.6901,3.7178,3.6836,3.6927,3.7203,3.6954,3.6790,3.6942,3.6942,3.6937,3.6945,3.6951,3.6947,3.6933,3.6929,3.6929,
Yes,0.00,114.63,25.08,4.88,14.94,3.34,1.86,28.66,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.48,27.43,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182974,1,1,1,3.6926,3.6926,3.6947,3.6959,3.6935,3.6939,3.6916,3.6866,3.6933,3.6941,3.7154,3.6937,3.7022,3.6921,3.6922,3.6901,3.7175,3.6836,3.6926,3.7202,3.6954,3.6788,3.6940,3.6940,3.6935,3.6944,3.6951,3.6945,3.6931,3.6927,3.6927,
Yes,0.00,114.64,25.08,4.88,14.93,3.34,1.86,28.67,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.48,27.43,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.43,0.00,116.47,-0.182406,1,1,1,3.6926,3.6927,3.6948,3.6959,3.6937,3.6940,3.6916,3.6866,3.6933,3.6943,3.7155,3.6936,3.7022,3.6922,3.6922,3.6902,3.7178,3.6835,3.6926,3.7203,3.6955,3.6790,3.6941,3.6942,3.6937,3.6944,3.6952,3.6948,3.6931,3.6929,3.6929,
Yes,0.00,114.63,25.08,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,-0.33,-0.02,0.00,Yes,0.00,114.48,27.43,102.18,14.91,3.29,1.86,33.79,0x0,0x0,0,0,-0.42,-0.03,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.183749,1,1,1,3.6924,3.6926,3.6947,3.6958,3.6935,3.6939,3.6915,3.6866,3.6932,3.6942,3.7154,3.6935,3.7020,3.6920,3.6922,3.6903,3.7177,3.6834,3.6926,3.7201,3.6954,3.6790,3.6940,3.6940,3.6935,3.6944,3.6953,3.6948,3.6930,3.6927,3.6927,
Yes,0.00,114.64,25.09,4.88,14.93,3.34,1.86,28.70,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.49,27.42,102.18,14.91,3.29,1.86,33.77,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.183038,1,1,1,3.6925,3.6925,3.6946,3.6957,3.6935,3.6940,3.6914,3.6865,3.6930,3.6941,3.7152,3.6934,3.7018,3.6919,3.6922,3.6901,3.7177,3.6835,3.6925,3.7201,3.6955,3.6789,3.6940,3.6940,3.6934,3.6943,3.6952,3.6947,3.6929,3.6928,3.6929,
Yes,0.00,114.65,25.08,4.88,14.93,3.34,1.86,28.67,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.50,27.42,102.18,14.91,3.29,1.86,33.77,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182513,1,1,1,3.6924,3.6926,3.6946,3.6957,3.6935,3.6940,3.6916,3.6865,3.6932,3.6941,3.7153,3.6936,3.7020,3.6920,3.6921,3.6901,3.7177,3.6835,3.6926,3.7201,3.6954,3.6789,3.6939,3.6940,3.6935,3.6944,3.6951,3.6947,3.6929,3.6928,3.6928,
Yes,0.00,114.64,25.08,4.88,14.94,3.34,1.86,28.67,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.50,27.42,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.183864,1,1,1,3.6926,3.6927,3.6947,3.6958,3.6936,3.6940,3.6916,3.6866,3.6932,3.6941,3.7153,3.6936,3.7022,3.6922,3.6922,3.6903,3.7178,3.6836,3.6926,3.7203,3.6955,3.6790,3.6941,3.6941,3.6936,3.6944,3.6953,3.6948,3.6932,3.6927,3.6927,
Yes,0.00,114.66,25.08,4.88,14.93,3.34,1.86,28.70,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.50,27.42,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.183010,1,1,1,3.6923,3.6924,3.6947,3.6957,3.6937,3.6941,3.6914,3.6863,3.6931,3.6941,3.7154,3.6934,3.7019,3.6920,3.6922,3.6902,3.7178,3.6834,3.6925,3.7199,3.6954,3.6790,3.6938,3.6940,3.6935,3.6944,3.6951,3.6947,3.6929,3.6926,3.6926,
Yes,0.00,114.65,25.08,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.50,27.41,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182072,1,1,1,3.6924,3.6925,3.6947,3.6957,3.6936,3.6939,3.6916,3.6866,3.6932,3.6941,3.7153,3.6935,3.7020,3.6920,3.6920,3.6901,3.7176,3.6835,3.6926,3.7202,3.6954,3.6789,3.6940,3.6941,3.6935,3.6943,3.6951,3.6947,3.6931,3.6928,3.6927,
Yes,0.00,114.64,25.08,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,-0.10,-0.01,0.00,Yes,0.00,114.49,27.41,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182688,1,1,1,3.6924,3.6925,3.6946,3.6957,3.6936,3.6939,3.6916,3.6865,3.6931,3.6941,3.7153,3.6935,3.7019,3.6919,3.6922,3.6901,3.7176,3.6834,3.6925,3.7201,3.6954,3.6788,3.6939,3.6940,3.6936,3.6944,3.6952,3.6946,3.6930,3.6928,3.6928,
Yes,0.00,114.64,25.08,4.88,14.93,3.34,1.86,28.70,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.49,27.41,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182152,1,1,1,3.6924,3.6925,3.6946,3.6958,3.6934,3.6940,3.6914,3.6864,3.6932,3.6940,3.7152,3.6935,3.7019,3.6919,3.6922,3.6902,3.7176,3.6834,3.6925,3.7201,3.6955,3.6788,3.6940,3.6940,3.6935,3.6944,3.6952,3.6947,3.6932,3.6927,3.6927,
Yes,0.00,114.65,25.08,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.49,27.41,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182223,1,1,1,3.6925,3.6925,3.6946,3.6957,3.6936,3.6940,3.6916,3.6866,3.6932,3.6941,3.7153,3.6936,3.7020,3.6921,3.6923,3.6902,3.7178,3.6835,3.6926,3.7201,3.6954,3.6789,3.6940,3.6940,3.6936,3.6944,3.6951,3.6947,3.6931,3.6928,3.6927,
Yes,0.00,114.64,25.08,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,0.11,0.01,0.00,Yes,0.00,114.50,27.41,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.181925,1,1,1,3.6925,3.6926,3.6947,3.6958,3.6935,3.6941,3.6915,3.6867,3.6931,3.6942,3.7154,3.6935,3.7020,3.6920,3.6921,3.6901,3.7176,3.6834,3.6926,3.7202,3.6953,3.6788,3.6939,3.6941,3.6935,3.6943,3.6951,3.6945,3.6931,3.6929,3.6929,
Yes,0.00,114.65,25.08,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.49,27.41,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.181500,1,1,1,3.6924,3.6924,3.6947,3.6958,3.6936,3.6941,3.6915,3.6865,3.6932,3.6941,3.7154,3.6934,3.7018,3.6920,3.6920,3.6902,3.7178,3.6835,3.6925,3.7201,3.6952,3.6789,3.6939,3.6940,3.6935,3.6944,3.6952,3.6947,3.6930,3.6927,3.6926,
Yes,0.00,114.66,25.07,4.88,14.93,3.34,1.86,28.67,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.50,27.41,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182645,1,1,1,3.6926,3.6925,3.6948,3.6959,3.6937,3.6940,3.6915,3.6866,3.6932,3.6942,3.7155,3.6935,3.7020,3.6920,3.6922,3.6902,3.7178,3.6833,3.6926,3.7203,3.6955,3.6790,3.6939,3.6941,3.6936,3.6944,3.6953,3.6947,3.6931,3.6928,3.6930,
Yes,0.00,114.64,25.07,4.88,14.94,3.34,1.86,28.66,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.50,27.41,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182625,1,1,1,3.6925,3.6926,3.6947,3.6957,3.6936,3.6940,3.6915,3.6867,3.6932,3.6941,3.7153,3.6936,3.7020,3.6921,3.6923,3.6902,3.7178,3.6835,3.6926,3.7202,3.6954,3.6788,3.6940,3.6942,3.6937,3.6946,3.6952,3.6947,3.6932,3.6929,3.6929,
Yes,0.00,114.64,25.07,4.88,14.93,3.34,1.86,28.68,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.49,27.40,102.18,14.91,3.29,1.86,33.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.76,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182776,1,1,1,3.6924,3.6925,3.6946,3.6957,3.6935,3.6939,3.6914,3.6866,3.6932,3.6941,3.7153,3.6934,3.7018,3.6920,3.6922,3.6902,3.7177,3.6834,3.6925,3.7201,3.6954,3.6789,3.6940,3.6940,3.6935,3.6944,3.6951,3.6947,3.6931,3.6927,3.6928,
Yes,0.00,114.66,25.07,4.88,14.94,3.34,1.86,28.67,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.50,27.41,102.18,14.91,3.29,1.86,33.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x0,0x0,0.00,0.00,28.10,0.00,115.98,0.00,0.00,29.22,0.00,115.98,0.00,0.00,26.75,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.00,0.00,27.31,0.00,116.47,0.00,0.00,28.32,0.00,116.47,-0.182501,1,1,1,3.6924,3.6926,3.6946,3.6957,3.6933,3.6939,3.6916,3.6865,3.6931,3.6942,3.7152,3.6935,3.7019,3.6918,3.6921,3.6901,3.7175,3.6834,3.6924,3.7200,3.6953,3.6787,3.6939,3.6940,3.6934,3.6943,3.6950,3.6946,3.6930,3.6926,3.6927,
