alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_valueYes,0.00,96.58,30.69,4.88,14.92,3.34,1.87,34.42,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.83,101.90,14.91,3.29,1.86,39.94,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.66,4.88,14.92,3.34,1.87,34.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.75,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.66,4.88,14.92,3.34,1.87,34.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.74,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.66,4.88,14.92,3.34,1.87,34.47,0x0,0x0,0,0,-0.24,-0.02,0.00,Yes,0.00,96.55,33.74,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,-0.16,-0.01,0.00,0,0,0,0
Yes,0.00,96.56,30.66,4.88,14.92,3.34,1.87,34.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.74,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.64,4.88,14.92,3.34,1.87,34.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.73,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.63,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.73,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.63,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.73,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.63,4.88,14.92,3.34,1.87,34.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.73,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.63,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.72,102.18,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.62,4.88,14.92,3.34,1.87,34.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.72,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.62,4.88,14.92,3.34,1.87,34.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.71,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.61,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.54,33.71,101.90,14.91,3.29,1.86,39.98,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.61,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.54,33.71,101.90,14.91,3.29,1.86,39.98,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.61,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.54,33.71,101.90,14.91,3.29,1.86,39.99,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.60,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.70,101.90,14.91,3.29,1.86,39.98,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.60,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.70,101.90,14.91,3.29,1.86,39.98,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.60,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.54,33.69,101.90,14.91,3.29,1.86,39.98,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.59,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.68,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.60,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.68,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.59,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.68,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.59,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.66,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.59,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,-0.12,-0.01,0.00,Yes,0.00,96.54,33.66,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,-0.32,-0.02,0.00,0,0,0,0
Yes,0.00,96.58,30.59,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.65,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.59,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.64,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.59,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.64,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.58,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.63,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.58,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.63,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.58,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.62,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.57,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.62,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.58,4.88,14.92,3.34,1.87,34.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.61,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.57,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.60,102.18,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.57,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.60,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.57,4.88,14.92,3.34,1.87,34.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.60,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.56,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.59,101.90,14.91,3.29,1.86,39.94,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.56,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.59,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.56,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.58,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.56,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.54,33.58,101.90,14.90,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.55,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.58,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.55,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.57,101.90,14.91,3.29,1.86,39.96,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.54,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.56,101.90,14.91,3.29,1.86,39.95,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.54,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.55,101.90,14.91,3.29,1.86,39.94,0x0,0x0,0,0,-0.11,-0.01,0.00,0,0,0,0
Yes,0.00,96.59,30.54,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,-0.14,-0.01,0.00,Yes,0.00,96.55,33.55,101.90,14.91,3.29,1.86,39.94,0x0,0x0,0,0,-0.00,-0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.53,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.53,101.90,14.91,3.29,1.86,39.94,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.53,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.53,101.90,14.91,3.29,1.86,39.94,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.53,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.53,101.90,14.91,3.29,1.86,39.94,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.52,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.52,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.51,4.88,14.93,3.34,1.87,34.43,0x0,0x0,0,0,-0.01,-0.00,0.00,Yes,0.00,96.55,33.52,101.90,14.91,3.29,1.86,39.94,0x0,0x0,0,0,-0.08,-0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.52,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.51,101.90,14.91,3.29,1.86,39.94,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.51,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.51,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.51,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.50,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.51,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.50,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.50,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.50,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.50,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.49,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.50,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.49,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.50,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.48,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.49,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.48,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.49,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.47,101.90,14.91,3.29,1.86,39.92,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.49,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,-0.32,-0.02,0.00,Yes,0.00,96.54,33.47,101.90,14.90,3.29,1.86,39.93,0x0,0x0,0,0,-0.32,-0.02,0.00,0,0,0,0
Yes,0.00,96.58,30.47,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.47,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.47,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.46,101.90,14.91,3.29,1.86,39.92,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.46,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.46,101.90,14.91,3.29,1.86,39.92,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.46,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.46,101.90,14.91,3.29,1.86,39.93,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.46,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.45,101.90,14.91,3.29,1.86,39.92,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.45,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.45,101.90,14.91,3.29,1.86,39.92,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.45,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.56,33.44,101.90,14.91,3.29,1.86,39.91,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.45,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.44,101.90,14.91,3.29,1.86,39.92,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.57,30.45,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.44,101.90,14.91,3.29,1.86,39.92,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.44,4.88,14.92,3.34,1.87,34.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.44,101.90,14.91,3.29,1.86,39.92,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.43,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.43,101.90,14.91,3.29,1.86,39.92,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.42,4.88,14.92,3.34,1.87,34.43,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.42,102.18,14.91,3.29,1.86,39.89,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.42,4.88,14.92,3.34,1.87,34.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.54,33.42,101.90,14.91,3.29,1.86,39.91,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.42,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.42,102.18,14.91,3.29,1.86,39.91,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.42,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.42,101.90,14.91,3.29,1.86,39.91,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.60,30.41,4.88,14.92,3.34,1.87,34.43,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.41,101.90,14.91,3.29,1.86,39.91,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.41,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.41,101.90,14.91,3.29,1.86,39.89,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.41,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.41,101.90,14.91,3.29,1.86,39.91,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.40,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.39,101.90,14.91,3.29,1.86,39.89,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.40,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.39,101.90,14.91,3.29,1.86,39.89,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.40,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.38,101.90,14.91,3.29,1.86,39.88,0x0,0x0,0,0,-0.22,-0.01,0.00,0,0,0,0
Yes,0.00,96.58,30.40,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.38,101.90,14.91,3.29,1.86,39.88,0x0,0x0,0,0,-0.13,-0.01,0.00,0,0,0,0
Yes,0.00,96.59,30.39,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.38,102.18,14.91,3.29,1.86,39.89,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.59,30.39,4.88,14.92,3.34,1.87,34.43,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.54,33.38,101.90,14.91,3.29,1.86,39.89,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.39,4.88,14.92,3.34,1.87,34.43,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.37,101.90,14.91,3.29,1.86,39.88,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
Yes,0.00,96.58,30.38,4.88,14.92,3.34,1.87,34.44,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,96.55,33.37,101.90,14.91,3.29,1.86,39.88,0x0,0x0,0,0,0.00,0.00,0.00,0,0,0,0
