alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,battery_current,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,5.59,113.66,35.12,4.88,14.90,3.34,1.87,35.17,0x0,0x2,0,0,37.23,2.40,39.08,Yes,6.61,114.80,37.07,101.90,14.90,3.30,1.86,41.15,0x0,0x2,0,0,37.59,2.42,37.62,Manual,0.98,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.23,0.00,115.41,0.00,0.00,41.13,0.00,115.41,0.00,0.00,36.55,0.00,116.15,0.00,0.00,37.43,0.00,116.15,0.00,0.00,38.10,0.00,116.04,0.00,0.00,39.56,0.00,116.21,0.000000,1,1,1,3.7095,3.7014,3.6977,3.7067,3.6923,3.6951,3.7027,3.6858,3.7004,3.7107,3.7364,3.7107,3.6792,3.6992,3.7056,3.7044,3.7033,3.7063,3.7074,3.7572,3.6955,3.6894,3.7185,3.6935,3.7022,3.7117,3.6919,3.6776,3.6876,3.7047,3.7149,
Yes,8.33,112.38,35.13,4.88,14.91,3.34,1.87,35.19,0x0,0x2,0,0,88.51,5.70,36.49,Yes,8.69,112.04,37.07,101.90,14.90,3.30,1.86,41.15,0x0,0x2,0,0,87.88,5.66,40.98,Manual,0.97,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.23,0.00,113.94,0.00,0.00,41.13,0.00,113.94,0.00,0.00,36.55,0.00,114.57,0.00,0.00,37.43,0.00,114.57,0.00,0.00,38.10,0.00,114.43,0.00,0.00,39.67,0.00,114.64,0.000000,1,1,1,3.6651,3.6534,3.6508,3.6632,3.6446,3.6496,3.6566,3.6309,3.6541,3.6692,3.6899,3.6675,3.6094,3.6535,3.6620,3.6643,3.6394,3.6578,3.6631,3.7123,3.6474,3.6487,3.6768,3.6425,3.6577,3.6730,3.6491,3.6292,3.6354,3.6585,3.6752,
Yes,2.21,117.78,35.14,4.88,14.90,3.34,1.87,35.23,0x0,0x2,0,0,49.91,3.21,39.39,Yes,2.33,117.50,37.08,101.90,14.90,3.30,1.86,41.18,0x0,0x2,0,0,48.79,3.14,32.44,Manual,0.00,0.89,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.23,0.00,119.00,0.00,0.00,41.13,0.00,119.00,0.00,0.00,36.55,0.00,119.73,0.00,0.00,37.55,0.00,119.73,0.00,0.00,38.21,0.00,119.53,0.00,0.00,39.67,0.00,119.53,0.000000,1,1,1,3.7985,3.7951,3.7933,3.7976,3.7912,3.7923,3.7943,3.7867,3.7932,3.7974,3.8376,3.7978,3.8126,3.7904,3.7934,3.7935,3.8314,3.8037,3.7941,3.8492,3.7930,3.7793,3.8014,3.7934,3.7960,3.8000,3.7941,3.7890,3.7917,3.7950,3.7981,
Yes,1.52,118.69,35.15,4.88,14.90,3.34,1.87,35.22,0x0,0x2,0,0,20.20,1.30,21.15,Yes,0.31,118.97,37.09,101.90,14.90,3.30,1.86,41.18,0x0,0x0,0,0,20.04,1.29,9.74,Reverse,0.97,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.23,0.00,120.55,0.00,0.00,41.13,0.00,120.55,0.00,0.00,36.66,0.00,121.18,0.00,0.00,37.55,0.00,121.18,0.00,0.00,38.21,0.00,121.04,0.00,0.00,39.67,0.00,121.04,0.000000,1,1,1,3.7717,3.7616,3.7550,3.7580,3.7477,3.7519,3.7666,3.7488,3.7558,3.7598,3.7944,3.7720,3.7636,3.7541,3.7546,3.7561,3.7760,3.7746,3.7632,3.8134,3.7496,3.7413,3.7764,3.7569,3.7593,3.7634,3.7517,3.7443,3.7601,3.7620,3.7655,
Yes,6.09,116.27,35.15,4.88,14.91,3.34,1.87,35.22,0x0,0x2,0,0,-11.87,-0.76,32.50,Yes,7.10,115.83,37.09,101.90,14.90,3.30,1.86,41.17,0x0,0x2,0,0,-12.53,-0.81,33.25,Reverse,0.96,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.23,0.00,116.12,0.00,0.00,41.13,0.00,116.12,0.00,0.00,36.66,0.00,116.61,0.00,0.00,37.55,0.00,116.61,0.00,0.00,38.21,0.00,116.57,0.00,0.00,39.67,0.00,116.57,0.000000,1,1,1,3.7196,3.7130,3.7105,3.7197,3.7065,3.7104,3.7132,3.6978,3.7122,3.7231,3.7512,3.7208,3.6951,3.7106,3.7187,3.7169,3.7222,3.7175,3.7180,3.7692,3.7091,3.7029,3.7278,3.7060,3.7153,3.7252,3.7083,3.6964,3.6998,3.7158,3.7261,
Yes,8.38,112.30,35.19,4.88,14.91,3.34,1.87,35.27,0x0,0x2,0,0,-106.47,-6.85,34.47,Yes,8.92,111.87,37.10,101.90,14.91,3.30,1.86,41.19,0x0,0x2,0,0,-106.90,-6.88,35.84,Reverse,0.92,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.23,0.00,113.88,0.00,0.00,41.24,0.00,113.88,0.00,0.00,36.66,0.00,114.13,0.00,0.00,37.55,0.00,114.13,0.00,0.00,38.21,0.00,114.35,0.00,0.00,39.78,0.00,114.35,0.000000,1,1,1,3.6575,3.6470,3.6424,3.6535,3.6386,3.6524,3.6490,3.6237,3.6460,3.6600,3.6825,3.6601,3.5998,3.6452,3.6524,3.6579,3.6428,3.6492,3.6566,3.7032,3.6367,3.6423,3.6695,3.6358,3.6493,3.6633,3.6423,3.6329,3.6270,3.6520,3.6674,
Yes,-0.31,119.87,35.21,4.88,14.91,3.34,1.87,35.28,0x0,0x1,0,0,-121.64,-7.83,15.67,Yes,0.04,119.52,37.11,101.90,14.91,3.30,1.86,41.19,0x0,0x2,0,0,-120.83,-7.78,36.07,Reverse,0.00,0.92,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.23,0.00,120.73,0.00,0.00,41.24,0.00,120.73,0.00,0.00,36.66,0.00,121.47,0.00,0.00,37.55,0.00,121.47,0.00,0.00,38.21,0.00,121.45,0.00,0.00,39.78,0.00,121.45,0.000000,1,1,1,3.8443,3.8456,3.8458,3.8463,3.8461,3.8459,3.8417,3.8428,3.8444,3.8437,3.8917,3.8425,3.8854,3.8408,3.8412,3.8417,3.9032,3.8536,3.8402,3.8984,3.8461,3.8279,3.8440,3.8472,3.8471,3.8461,3.8474,3.8497,3.8458,3.8434,3.8429,
Yes,1.41,118.56,35.23,4.88,14.91,3.34,1.87,35.31,0x0,0x2,0,0,-79.43,-5.11,37.79,Yes,1.56,118.23,37.12,101.90,14.91,3.30,1.86,41.18,0x0,0x2,0,0,-79.02,-5.09,37.64,Reverse,0.00,0.94,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.23,0.00,119.59,0.00,0.00,41.24,0.00,119.59,0.00,0.00,36.66,0.00,120.10,0.00,0.00,37.55,0.00,120.10,0.00,0.00,38.21,0.00,120.00,0.00,0.00,39.78,0.00,120.00,0.000000,1,1,1,3.8039,3.8031,3.8031,3.8072,3.8035,3.8045,3.7998,3.7960,3.8027,3.8066,3.8492,3.8032,3.8239,3.8002,3.8034,3.8045,3.8478,3.8097,3.8012,3.8580,3.8040,3.7904,3.8062,3.8018,3.8056,3.8090,3.8058,3.8029,3.7984,3.8026,3.8063,
Yes,3.24,116.98,35.25,4.88,14.91,3.34,1.87,35.32,0x0,0x2,0,0,-36.40,-2.34,32.22,Yes,2.99,116.83,37.13,101.90,14.90,3.30,1.86,41.20,0x0,0x4,0,0,-35.70,-2.30,32.39,Reverse,0.00,0.95,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.23,0.00,119.08,0.00,0.00,41.24,0.00,119.08,0.00,0.00,36.66,0.00,119.67,0.00,0.00,37.55,0.00,119.71,0.00,0.00,38.21,0.00,119.57,0.00,0.00,39.78,0.00,119.57,0.000000,1,1,1,3.7903,3.7896,3.7928,3.7979,3.7904,3.7905,3.7859,3.7811,3.7927,3.7978,3.8358,3.7898,3.8049,3.7902,3.7935,3.7926,3.8286,3.7944,3.7888,3.8480,3.7932,3.7782,3.7936,3.7875,3.7953,3.8002,3.7929,3.7870,3.7823,3.7895,3.7974,
Yes,0.00,119.23,35.33,4.88,14.94,3.34,1.87,35.37,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.07,37.18,101.90,14.91,3.30,1.86,41.25,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.34,0.00,120.57,0.00,0.00,41.24,0.00,120.57,0.00,0.00,36.66,0.00,121.20,0.00,0.00,37.55,0.00,121.20,0.00,0.00,38.21,0.00,121.04,0.00,0.00,39.78,0.00,121.04,0.000000,1,1,1,3.8350,3.8357,3.8356,3.8369,3.8345,3.8343,3.8321,3.8317,3.8346,3.8350,3.8805,3.8334,3.8705,3.8313,3.8321,3.8319,3.8879,3.8433,3.8315,3.8895,3.8358,3.8181,3.8353,3.8365,3.8372,3.8374,3.8365,3.8360,3.8344,3.8339,3.8345,
Yes,0.00,119.24,35.35,4.88,14.94,3.34,1.87,35.37,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.08,37.19,101.90,14.91,3.30,1.86,41.26,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.34,0.00,120.57,0.00,0.00,41.24,0.00,120.57,0.00,0.00,36.66,0.00,121.20,0.00,0.00,37.55,0.00,121.20,0.00,0.00,38.21,0.00,121.06,0.00,0.00,39.78,0.00,121.06,0.000000,1,1,1,3.8350,3.8358,3.8358,3.8371,3.8347,3.8345,3.8321,3.8319,3.8346,3.8350,3.8808,3.8334,3.8708,3.8313,3.8324,3.8320,3.8880,3.8435,3.8319,3.8897,3.8361,3.8182,3.8354,3.8366,3.8373,3.8375,3.8367,3.8362,3.8345,3.8340,3.8346,
Yes,9.05,114.36,35.39,4.88,14.91,3.34,1.87,35.40,0x0,0x2,0,0,31.87,2.05,37.68,Yes,7.33,115.32,37.21,101.90,14.90,3.30,1.86,41.26,0x0,0x2,0,0,32.53,2.09,38.26,Manual,0.98,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.34,0.00,115.37,0.00,0.00,41.24,0.00,115.29,0.00,0.00,36.66,0.00,116.10,0.00,0.00,37.55,0.00,116.10,0.00,0.00,38.21,0.00,115.80,0.00,0.00,39.78,0.00,115.80,0.000000,1,1,1,3.6925,3.6835,3.6845,3.6943,3.6809,3.6870,3.6847,3.6634,3.6869,3.6990,3.7270,3.6946,3.6519,3.6852,3.6931,3.6961,3.6862,3.6877,3.6915,3.7445,3.6805,3.6820,3.7023,3.6746,3.6913,3.7036,3.6876,3.6732,3.6678,3.6873,3.7049,
Yes,8.37,112.51,35.42,4.88,14.90,3.34,1.87,35.43,0x0,0x2,0,0,83.09,5.35,40.86,Yes,8.09,112.12,37.22,101.90,14.90,3.30,1.86,41.26,0x0,0x2,0,0,83.51,5.38,41.64,Manual,0.98,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.34,0.00,114.19,0.00,0.00,41.24,0.00,114.19,0.00,0.00,36.66,0.00,114.78,0.00,0.00,37.66,0.00,114.78,0.00,0.00,38.21,0.00,114.80,0.00,0.00,39.78,0.00,114.80,0.000000,1,1,1,3.6683,3.6574,3.6527,3.6650,3.6479,3.6570,3.6600,3.6357,3.6562,3.6709,3.6918,3.6706,3.6153,3.6550,3.6640,3.6664,3.6491,3.6608,3.6669,3.7128,3.6495,3.6508,3.6796,3.6471,3.6597,3.6743,3.6514,3.6377,3.6397,3.6623,3.6766,
Yes,10.13,110.80,35.44,4.88,14.91,3.34,1.87,35.44,0x0,0x2,0,0,124.49,8.01,37.16,Yes,10.04,110.47,37.24,101.90,14.90,3.30,1.86,41.31,0x0,0x2,0,0,125.21,8.06,36.98,Manual,0.77,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.34,0.00,112.39,0.00,0.00,41.35,0.00,112.39,0.00,0.00,36.77,0.00,113.09,0.00,0.00,37.66,0.00,113.09,0.00,0.00,38.33,0.00,113.00,0.00,0.00,39.78,0.00,113.00,0.000000,1,1,1,3.6313,3.6228,3.6196,3.6330,3.6131,3.6216,3.6220,3.5974,3.6242,3.6404,3.6564,3.6343,3.5655,3.6234,3.6328,3.6356,3.6010,3.6201,3.6346,3.6806,3.6150,3.6194,3.6448,3.6103,3.6274,3.6438,3.6172,3.5983,3.5965,3.6288,3.6477,
Yes,-0.32,119.97,35.46,4.88,14.91,3.34,1.87,35.47,0x0,0x2,0,0,122.46,7.88,36.65,Yes,-0.28,119.68,37.26,101.90,14.90,3.30,1.86,41.31,0x0,0x2,0,0,120.68,7.77,36.87,Manual,0.00,0.88,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.34,0.00,120.71,0.00,0.00,41.35,0.00,120.71,0.00,0.00,36.77,0.00,121.39,0.00,0.00,37.66,0.00,121.39,0.00,0.00,38.33,0.00,121.32,0.00,0.00,39.78,0.00,121.32,0.000000,1,1,1,3.8463,3.8482,3.8494,3.8497,3.8485,3.8463,3.8437,3.8461,3.8476,3.8470,3.8936,3.8443,3.8889,3.8442,3.8447,3.8443,3.9038,3.8552,3.8429,3.9014,3.8502,3.8302,3.8456,3.8500,3.8508,3.8489,3.8506,3.8498,3.8481,3.8459,3.8463,
Yes,1.48,118.38,35.47,4.88,14.91,3.34,1.87,35.47,0x0,0x2,0,0,78.37,5.05,37.76,Yes,1.40,118.31,37.28,101.90,14.90,3.30,1.86,41.31,0x0,0x2,0,0,77.46,4.99,35.28,Manual,0.00,0.89,0.00,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.34,0.00,119.67,0.00,0.00,41.35,0.00,119.67,0.00,0.00,36.77,0.00,120.35,0.00,0.00,37.66,0.00,120.35,0.00,0.00,38.33,0.00,120.14,0.00,0.00,39.78,0.00,120.14,0.000000,1,1,1,3.8167,3.8143,3.8130,3.8165,3.8109,3.8103,3.8131,3.8080,3.8123,3.8154,3.8561,3.8153,3.8399,3.8095,3.8121,3.8108,3.8556,3.8229,3.8118,3.8668,3.8138,3.7971,3.8180,3.8140,3.8151,3.8177,3.8131,3.8095,3.8131,3.8132,3.8147,
Yes,0.98,118.54,35.50,4.88,14.91,3.34,1.87,35.50,0x0,0x20,0,0,12.88,0.83,2.39,Yes,0.66,118.76,37.30,101.90,14.90,3.30,1.86,41.31,0x0,0x2,0,0,12.64,0.81,11.27,Reverse,1.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.34,0.00,117.00,0.00,0.00,41.35,0.00,117.00,0.00,0.00,36.77,0.00,117.51,0.00,0.00,37.66,0.00,117.51,0.00,0.00,38.33,0.00,117.47,0.00,0.00,39.78,0.00,117.47,0.000000,1,1,1,3.7973,3.7956,3.7951,3.7987,3.7927,3.7956,3.7931,3.7862,3.7947,3.7985,3.8387,3.7966,3.8121,3.7920,3.7942,3.7956,3.8338,3.8019,3.7941,3.8500,3.7939,3.7814,3.8000,3.7939,3.7985,3.8022,3.7973,3.7940,3.7906,3.7952,3.7999,
Yes,7.35,113.11,35.55,4.88,14.90,3.34,1.87,35.52,0x0,0x2,0,0,-79.08,-5.09,37.26,Yes,7.46,112.85,37.32,101.90,14.90,3.30,1.86,41.29,0x0,0x2,0,0,-80.02,-5.15,36.56,Reverse,0.37,0.07,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.45,0.00,115.00,0.00,0.00,41.35,0.00,115.00,0.00,0.00,36.77,0.00,121.06,0.00,0.00,36.77,0.00,121.06,0.00,0.00,38.33,0.00,120.73,0.00,0.00,39.33,0.00,120.73,0.000000,1,1,1,3.6884,3.6807,3.6770,3.6860,3.6692,3.6733,3.6809,3.6606,3.6798,3.6909,3.7125,3.6901,3.6480,3.6781,3.6844,3.6851,3.6704,3.6826,3.6881,3.7354,3.6723,3.6697,3.6982,3.6713,3.6830,3.6941,3.6731,3.6564,3.6636,3.6838,3.6970,
Yes,1.06,118.88,35.62,4.88,14.90,3.34,1.87,35.56,0x0,0x2,0,0,-54.48,-3.51,23.03,Yes,2.28,117.36,37.38,101.90,14.90,3.30,1.86,41.34,0x0,0x2,0,0,-53.23,-3.43,23.09,Reverse,0.00,0.71,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.45,0.00,120.12,0.00,0.00,41.47,0.00,120.12,0.00,0.00,36.77,0.00,120.86,0.00,0.00,37.77,0.00,120.86,0.00,0.00,38.33,0.00,120.69,0.00,0.00,40.00,0.00,120.69,0.000000,1,1,1,3.8212,3.8211,3.8210,3.8230,3.8196,3.8196,3.8178,3.8156,3.8200,3.8215,3.8642,3.8198,3.8494,3.8172,3.8188,3.8185,3.8676,3.8277,3.8177,3.8741,3.8213,3.8043,3.8221,3.8211,3.8228,3.8240,3.8214,3.8198,3.8188,3.8196,3.8215,
Yes,2.57,118.12,35.67,4.88,14.91,3.34,1.87,35.60,0x0,0x4,0,0,-26.14,-1.68,28.14,Yes,2.19,118.05,37.40,101.90,14.90,3.30,1.86,41.34,0x0,0x4,0,0,-27.88,-1.79,27.29,Reverse,0.00,0.81,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.45,0.00,119.94,0.00,0.00,41.47,0.00,119.94,0.00,0.00,36.77,0.00,120.55,0.00,0.00,37.77,0.00,120.55,0.00,0.00,38.33,0.00,120.43,0.00,0.00,40.00,0.00,120.39,0.000000,1,1,1,3.8222,3.8223,3.8221,3.8241,3.8212,3.8215,3.8189,3.8170,3.8211,3.8228,3.8659,3.8208,3.8509,3.8179,3.8197,3.8198,3.8701,3.8290,3.8187,3.8750,3.8223,3.8056,3.8232,3.8222,3.8239,3.8250,3.8229,3.8219,3.8198,3.8207,3.8227,
Yes,1.17,118.98,35.69,4.88,14.90,3.34,1.87,35.60,0x0,0x4,0,0,-8.09,-0.52,12.77,Yes,0.90,118.84,37.41,101.90,14.90,3.30,1.86,41.34,0x0,0x4,0,0,-7.88,-0.51,9.68,Reverse,0.00,0.86,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.45,0.00,120.39,0.00,0.00,41.47,0.00,120.39,0.00,0.00,36.77,0.00,121.04,0.00,0.00,37.77,0.00,121.04,0.00,0.00,38.33,0.00,120.88,0.00,0.00,40.00,0.00,120.88,0.000000,1,1,1,3.8307,3.8315,3.8313,3.8326,3.8297,3.8295,3.8277,3.8269,3.8301,3.8309,3.8747,3.8290,3.8640,3.8268,3.8280,3.8276,3.8808,3.8382,3.8274,3.8841,3.8315,3.8135,3.8311,3.8320,3.8329,3.8333,3.8318,3.8311,3.8295,3.8298,3.8305,
Yes,0.00,119.18,35.71,4.88,14.93,3.34,1.87,35.62,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.01,37.43,101.90,14.90,3.30,1.86,41.35,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.45,0.00,120.55,0.00,0.00,41.47,0.00,120.55,0.00,0.00,36.77,0.00,121.20,0.00,0.00,37.77,0.00,121.20,0.00,0.00,38.33,0.00,121.04,0.00,0.00,40.00,0.00,121.04,0.000000,1,1,1,3.8330,3.8340,3.8338,3.8350,3.8326,3.8324,3.8301,3.8297,3.8326,3.8330,3.8777,3.8315,3.8675,3.8292,3.8303,3.8299,3.8847,3.8408,3.8297,3.8865,3.8339,3.8159,3.8333,3.8347,3.8354,3.8354,3.8346,3.8340,3.8326,3.8321,3.8328,
Yes,0.00,119.18,35.73,4.88,14.94,3.34,1.86,35.66,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.03,37.45,101.90,14.91,3.30,1.86,41.39,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.45,0.00,120.55,0.00,0.00,41.47,0.00,120.55,0.00,0.00,36.77,0.00,121.20,0.00,0.00,37.77,0.00,121.20,0.00,0.00,38.44,0.00,121.04,0.00,0.00,40.00,0.00,121.04,0.000000,1,1,1,3.8335,3.8343,3.8343,3.8355,3.8331,3.8328,3.8306,3.8300,3.8329,3.8334,3.8783,3.8318,3.8680,3.8297,3.8308,3.8305,3.8852,3.8414,3.8301,3.8871,3.8345,3.8165,3.8337,3.8350,3.8357,3.8358,3.8350,3.8346,3.8329,3.8323,3.8330,
Yes,0.00,119.19,35.77,4.88,14.94,3.34,1.87,35.66,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.04,37.48,101.90,14.91,3.30,1.86,41.40,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.45,0.00,120.55,0.00,0.00,41.47,0.00,120.55,0.00,0.00,36.88,0.00,121.20,0.00,0.00,37.77,0.00,121.20,0.00,0.00,38.33,0.00,121.04,0.00,0.00,40.00,0.00,121.04,0.000000,1,1,1,3.8338,3.8346,3.8345,3.8356,3.8331,3.8330,3.8307,3.8303,3.8332,3.8336,3.8786,3.8320,3.8683,3.8300,3.8309,3.8305,3.8855,3.8417,3.8303,3.8873,3.8346,3.8166,3.8340,3.8352,3.8359,3.8360,3.8353,3.8347,3.8331,3.8326,3.8332,
Yes,0.00,119.20,35.81,4.88,14.94,3.34,1.87,35.69,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.05,37.51,101.90,14.91,3.30,1.86,41.42,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.45,0.00,120.55,0.00,0.00,41.47,0.00,120.55,0.00,0.00,36.88,0.00,121.20,0.00,0.00,37.77,0.00,121.20,0.00,0.00,38.44,0.00,121.04,0.00,0.00,39.89,0.00,121.04,0.000000,1,1,1,3.8341,3.8350,3.8349,3.8360,3.8335,3.8333,3.8311,3.8307,3.8336,3.8341,3.8790,3.8324,3.8686,3.8304,3.8312,3.8309,3.8861,3.8420,3.8308,3.8880,3.8349,3.8171,3.8343,3.8356,3.8362,3.8364,3.8355,3.8350,3.8335,3.8330,3.8336,
Yes,0.00,119.22,35.84,4.88,14.94,3.34,1.87,35.71,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.06,37.52,101.90,14.91,3.30,1.86,41.42,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.45,0.00,120.55,0.00,0.00,41.47,0.00,120.55,0.00,0.00,36.88,0.00,121.20,0.00,0.00,37.77,0.00,121.20,0.00,0.00,38.44,0.00,121.04,0.00,0.00,39.89,0.00,121.04,0.000000,1,1,1,3.8344,3.8352,3.8350,3.8363,3.8338,3.8338,3.8313,3.8310,3.8338,3.8343,3.8796,3.8327,3.8690,3.8307,3.8317,3.8313,3.8865,3.8424,3.8311,3.8883,3.8352,3.8174,3.8345,3.8359,3.8366,3.8367,3.8359,3.8354,3.8336,3.8332,3.8339,
Yes,0.00,119.22,35.85,4.88,14.94,3.34,1.86,35.73,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.05,37.53,101.90,14.91,3.30,1.86,41.44,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.57,0.00,120.55,0.00,0.00,41.47,0.00,120.55,0.00,0.00,36.88,0.00,121.20,0.00,0.00,37.77,0.00,121.20,0.00,0.00,38.44,0.00,121.04,0.00,0.00,40.00,0.00,121.04,0.000000,1,1,1,3.8346,3.8356,3.8353,3.8366,3.8341,3.8339,3.8318,3.8315,3.8342,3.8347,3.8798,3.8329,3.8693,3.8309,3.8318,3.8314,3.8865,3.8426,3.8311,3.8886,3.8354,3.8175,3.8348,3.8363,3.8369,3.8371,3.8360,3.8357,3.8339,3.8335,3.8340,
Yes,0.00,119.23,35.87,4.88,14.94,3.34,1.86,35.75,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.06,37.54,101.90,14.91,3.30,1.86,41.45,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,40.57,0.00,120.55,0.00,0.00,41.47,0.00,120.55,0.00,0.00,36.88,0.00,121.20,0.00,0.00,37.77,0.00,121.20,0.00,0.00,38.44,0.00,121.04,0.00,0.00,40.00,0.00,121.04,0.000000,1,1,1,3.8346,3.8356,3.8355,3.8368,3.8343,3.8342,3.8318,3.8313,3.8344,3.8347,3.8799,3.8331,3.8696,3.8313,3.8319,3.8318,3.8870,3.8428,3.8313,3.8889,3.8356,3.8178,3.8350,3.8363,3.8370,3.8371,3.8363,3.8360,3.8342,3.8337,3.8344,
