alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,battery_current,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,2.29,116.83,34.58,4.88,14.89,3.34,1.87,38.38,0x0,0x2,0,0,227.00,14.72,5.79,Yes,2.16,116.80,36.24,101.90,14.90,3.30,1.86,42.08,0x0,0x2,0,0,227.37,14.74,5.46,Manual,0.14,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,2.74,70.06,36.99,25.57,118.59,1.65,65.29,38.21,39.64,118.59,0.00,0.00,35.10,0.00,119.24,1.29,34.59,36.88,26.77,119.24,3.42,36.20,36.88,10.60,119.06,2.74,54.49,38.10,19.88,119.06,-0.183360,1,1,1,3.7682,3.7686,3.7694,3.7714,3.7680,3.7691,3.7664,3.7639,3.7683,3.7700,3.7998,3.7688,3.7818,3.7667,3.7672,3.7659,3.8000,3.7682,3.7674,3.8057,3.7697,3.7543,3.7697,3.7680,3.7690,3.7704,3.7703,3.7685,3.7659,3.7674,3.7691,
Yes,1.91,116.65,34.58,4.88,14.89,3.34,1.87,38.38,0x0,0x2,0,0,224.81,14.58,4.45,Yes,1.88,116.47,36.24,101.90,14.90,3.30,1.86,42.08,0x0,0x2,0,0,224.87,14.58,4.46,Manual,0.12,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.92,30.64,36.88,33.27,118.10,1.84,66.55,38.10,36.19,118.27,0.00,0.00,35.21,0.00,118.76,0.27,2.94,37.10,11.07,118.76,0.37,2.62,36.99,7.07,118.59,1.46,13.68,38.21,9.40,118.59,-0.182311,1,1,1,3.7710,3.7717,3.7722,3.7742,3.7709,3.7715,3.7692,3.7671,3.7708,3.7723,3.8024,3.7716,3.7861,3.7690,3.7702,3.7683,3.8033,3.7713,3.7703,3.8081,3.7725,3.7567,3.7723,3.7711,3.7716,3.7728,3.7728,3.7713,3.7692,3.7702,3.7712,
Yes,1.95,116.19,34.58,4.88,14.89,3.34,1.87,38.38,0x0,0x2,0,0,225.36,14.61,4.54,Yes,1.89,116.15,36.24,101.90,14.90,3.30,1.86,42.09,0x0,0x2,0,0,225.24,14.61,4.52,Manual,0.11,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.34,4.58,37.10,13.64,117.78,0.00,0.00,38.44,38.49,117.78,0.00,0.00,35.21,0.00,118.31,0.00,0.00,37.10,25.44,118.31,0.08,1.58,36.99,20.73,118.27,0.14,2.96,38.21,20.57,118.27,-0.183125,1,1,1,3.7526,3.7521,3.7524,3.7555,3.7510,3.7522,3.7505,3.7461,3.7517,3.7549,3.7827,3.7537,3.7580,3.7503,3.7522,3.7509,3.7777,3.7515,3.7523,3.7894,3.7525,3.7390,3.7552,3.7505,3.7521,3.7555,3.7532,3.7498,3.7479,3.7515,3.7543,
Yes,1.83,116.99,34.56,4.88,14.89,3.34,1.87,38.39,0x0,0x2,0,0,221.18,14.34,4.01,Yes,1.73,116.94,36.24,101.90,14.90,3.30,1.86,42.09,0x0,0x2,0,0,220.14,14.28,4.07,Manual,0.11,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,2.43,56.40,37.10,23.24,118.59,0.00,0.00,38.33,41.59,118.59,0.00,0.00,35.21,0.00,119.22,2.75,70.52,36.99,25.69,119.22,1.96,36.09,36.88,18.43,119.08,2.62,55.52,37.99,21.20,119.08,-0.183634,1,1,1,3.7744,3.7753,3.7757,3.7770,3.7738,3.7746,3.7727,3.7710,3.7745,3.7755,3.8055,3.7747,3.7913,3.7724,3.7730,3.7713,3.8074,3.7747,3.7734,3.8113,3.7757,3.7597,3.7755,3.7749,3.7749,3.7756,3.7760,3.7748,3.7734,3.7736,3.7741,
Yes,0.08,118.40,34.58,4.88,14.89,3.34,1.87,38.40,0x0,0x2,0,0,214.68,13.92,2.56,Yes,-0.04,118.47,36.24,101.90,14.90,3.30,1.86,42.11,0x0,0x2,0,0,213.47,13.84,2.54,Manual,0.00,0.15,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,37.10,34.25,119.77,0.23,9.56,38.44,41.57,119.90,0.00,0.00,35.10,0.00,120.69,4.19,87.21,36.88,20.81,120.69,3.31,40.46,36.88,12.21,120.43,2.56,54.24,38.10,21.22,120.43,-0.182390,1,1,1,3.8129,3.8156,3.8164,3.8151,3.8154,3.8147,3.8125,3.8154,3.8141,3.8117,3.8472,3.8119,3.8498,3.8117,3.8104,3.8084,3.8611,3.8167,3.8105,3.8501,3.8168,3.7967,3.8110,3.8178,3.8149,3.8121,3.8173,3.8199,3.8182,3.8127,3.8091,
Yes,-1.17,119.47,34.56,4.88,14.89,3.34,1.87,38.39,0x0,0x2,0,0,169.46,10.99,13.41,Yes,-1.34,119.46,36.24,101.90,14.90,3.30,1.86,42.11,0x0,0x2,0,0,170.24,11.04,13.26,Manual,0.00,0.34,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,37.10,34.25,120.77,0.48,19.69,38.33,41.27,120.77,0.00,0.00,35.21,0.00,121.51,0.00,0.00,37.10,27.56,121.41,3.33,39.94,36.88,11.99,121.20,2.59,55.02,38.10,21.22,121.20,-0.182585,1,1,1,3.8358,3.8401,3.8404,3.8377,3.8394,3.8372,3.8360,3.8418,3.8377,3.8334,3.8720,3.8342,3.8842,3.8347,3.8325,3.8295,3.8910,3.8415,3.8328,3.8735,3.8412,3.8182,3.8325,3.8433,3.8386,3.8342,3.8410,3.8450,3.8446,3.8360,3.8302,
Yes,0.00,118.00,34.56,4.88,14.92,3.34,1.87,38.40,0x0,0x0,0,0,149.97,9.73,0.00,Yes,0.00,117.91,36.24,101.90,14.91,3.30,1.86,42.11,0x0,0x0,0,0,158.30,10.27,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.60,20.25,37.10,33.58,119.41,0.31,12.80,38.33,41.43,119.41,0.00,0.00,35.21,0.00,120.06,0.66,17.99,37.10,27.14,120.08,3.17,44.53,36.99,14.04,119.92,2.90,56.58,38.21,19.49,119.92,-0.182807,1,1,1,3.7985,3.8007,3.8012,3.8011,3.8002,3.7999,3.7976,3.7990,3.7995,3.7986,3.8323,3.7982,3.8273,3.7971,3.7968,3.7946,3.8409,3.8011,3.7968,3.8360,3.8019,3.7832,3.7980,3.8019,3.8001,3.7990,3.8019,3.8029,3.8011,3.7982,3.7966,
Yes,1.74,116.45,34.56,4.88,14.89,3.34,1.87,38.40,0x0,0x2,0,0,128.54,8.34,6.13,Yes,1.70,116.38,36.24,101.90,14.90,3.30,1.86,42.11,0x0,0x2,0,0,138.47,8.98,6.28,Manual,0.16,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,1.28,5.19,37.10,4.05,117.94,0.00,0.00,38.33,38.41,117.94,0.00,0.00,35.21,0.00,118.59,0.24,1.33,37.10,5.60,118.59,0.28,3.81,36.99,13.70,118.45,0.22,4.43,38.33,19.88,118.45,-0.182458,1,1,1,3.7616,3.7615,3.7619,3.7645,3.7604,3.7618,3.7597,3.7559,3.7609,3.7633,3.7923,3.7626,3.7708,3.7592,3.7606,3.7594,3.7900,3.7610,3.7609,3.7984,3.7621,3.7475,3.7638,3.7602,3.7613,3.7637,3.7624,3.7605,3.7582,3.7604,3.7626,
Yes,2.48,115.73,34.56,4.88,14.89,3.34,1.87,38.40,0x0,0x2,0,0,129.61,8.40,9.41,Yes,2.38,115.70,36.23,101.90,14.90,3.30,1.86,42.09,0x0,0x2,0,0,133.83,8.68,9.55,Manual,0.24,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.22,5.43,37.10,24.89,117.29,0.00,0.00,38.33,37.52,117.29,0.00,0.00,35.21,0.00,117.94,0.19,0.00,37.10,0.00,117.94,0.01,0.28,36.99,21.18,117.88,0.14,2.71,38.33,19.39,117.88,-0.182410,1,1,1,3.7417,3.7406,3.7402,3.7446,3.7393,3.7410,3.7392,3.7331,3.7396,3.7443,3.7708,3.7433,3.7406,3.7384,3.7409,3.7403,3.7625,3.7399,3.7414,3.7778,3.7404,3.7285,3.7452,3.7381,3.7399,3.7448,3.7412,3.7372,3.7352,3.7404,3.7436,
Yes,3.13,115.10,34.56,4.88,14.89,3.34,1.87,38.41,0x0,0x2,0,0,133.02,8.63,12.50,Yes,3.14,115.07,36.23,102.18,14.90,3.30,1.86,42.09,0x0,0x2,0,0,134.72,8.74,13.50,Manual,0.33,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.20,3.24,36.99,15.82,116.74,0.00,0.00,38.33,39.80,116.74,0.00,0.00,35.21,0.00,117.45,0.00,0.00,37.10,23.98,117.45,0.14,2.81,36.99,20.08,117.25,0.11,2.47,38.33,21.71,117.25,-0.182875,1,1,1,3.7245,3.7223,3.7213,3.7266,3.7198,3.7225,3.7214,3.7129,3.7212,3.7272,3.7513,3.7265,3.7146,3.7202,3.7237,3.7230,3.7377,3.7206,3.7248,3.7598,3.7214,3.7111,3.7291,3.7189,3.7217,3.7278,3.7220,3.7162,3.7149,3.7229,3.7277,
Yes,3.66,114.65,34.55,4.88,14.89,3.34,1.87,38.41,0x0,0x2,0,0,139.75,9.06,15.16,Yes,3.74,114.60,36.23,101.90,14.90,3.30,1.86,42.11,0x0,0x2,0,0,140.05,9.08,14.72,Manual,0.36,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.17,3.13,36.99,18.41,116.31,0.00,0.07,38.33,36.86,116.43,0.00,0.00,35.21,0.00,116.86,0.17,0.00,37.10,0.00,116.86,0.15,2.45,36.99,16.80,116.63,0.01,0.12,38.33,20.71,116.63,-0.182402,1,1,1,3.7146,3.7109,3.7149,3.7200,3.7107,3.7148,3.7114,3.7011,3.7149,3.7209,3.7421,3.7171,3.6989,3.7140,3.7173,3.7148,3.7277,3.7100,3.7148,3.7535,3.7143,3.7029,3.7201,3.7072,3.7152,3.7216,3.7128,3.7076,3.7038,3.7122,3.7218,
Yes,4.98,113.58,34.58,4.88,14.89,3.34,1.87,38.41,0x0,0x2,0,0,148.16,9.61,18.35,Yes,5.10,113.52,36.23,101.90,14.90,3.30,1.86,42.09,0x0,0x2,0,0,147.84,9.59,19.01,Manual,0.47,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.17,2.20,36.99,13.00,115.33,0.00,0.00,38.33,37.03,115.31,0.00,0.00,35.21,0.00,115.88,0.79,3.57,37.10,4.54,115.88,0.19,2.06,36.99,10.78,115.82,0.02,0.42,38.21,21.00,115.82,-0.182593,1,1,1,3.6955,3.6915,3.6924,3.6987,3.6875,3.6907,3.6918,3.6796,3.6929,3.7004,3.7185,3.6985,3.6709,3.6924,3.6963,3.6939,3.6953,3.6894,3.6967,3.7321,3.6913,3.6821,3.7023,3.6868,3.6933,3.7009,3.6899,3.6805,3.6816,3.6937,3.7025,
Yes,5.28,113.42,34.56,4.88,14.89,3.34,1.87,38.40,0x0,0x2,0,0,160.70,10.42,17.99,Yes,5.27,113.36,36.24,102.18,14.90,3.30,1.86,42.12,0x0,0x2,0,0,161.01,10.44,18.08,Manual,0.47,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.23,2.70,36.99,11.58,114.98,0.00,0.08,38.33,38.66,115.33,0.00,0.00,35.21,0.00,115.66,0.30,7.55,37.10,24.91,115.66,0.35,3.27,36.88,9.21,115.66,0.33,6.97,38.21,21.39,115.66,-0.183296,1,1,1,3.6819,3.6756,3.6754,3.6820,3.6699,3.6751,3.6778,3.6622,3.6765,3.6845,3.7003,3.6853,3.6482,3.6761,3.6801,3.6785,3.6746,3.6747,3.6823,3.7160,3.6735,3.6662,3.6895,3.6699,3.6768,3.6851,3.6723,3.6629,3.6658,3.6784,3.6881,
Yes,5.86,112.86,34.56,4.88,14.89,3.34,1.87,38.41,0x0,0x2,0,0,182.16,11.81,19.45,Yes,5.58,112.83,36.24,102.18,14.90,3.30,1.86,42.12,0x0,0x2,0,0,181.46,11.77,19.39,Manual,0.47,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.18,3.44,36.99,19.20,114.70,0.00,0.00,38.21,36.86,114.62,0.00,0.00,35.21,0.00,115.43,0.12,1.23,36.99,10.01,115.43,0.04,0.89,36.88,19.80,115.04,0.04,0.78,38.21,20.59,115.04,-0.183006,1,1,1,3.6711,3.6640,3.6667,3.6716,3.6575,3.6628,3.6667,3.6499,3.6680,3.6745,3.6882,3.6750,3.6324,3.6678,3.6698,3.6674,3.6584,3.6632,3.6718,3.7075,3.6622,3.6554,3.6794,3.6580,3.6679,3.6753,3.6601,3.6491,3.6530,3.6675,3.6799,
Yes,5.92,112.63,34.56,4.88,14.89,3.34,1.87,38.43,0x0,0x2,0,0,192.73,12.50,19.18,Yes,5.84,112.61,36.24,102.18,14.90,3.30,1.86,42.12,0x0,0x2,0,0,192.37,12.48,19.28,Manual,0.47,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.17,2.32,36.99,13.90,114.51,0.00,0.00,38.21,37.35,114.66,0.00,0.00,35.21,0.00,115.33,0.00,0.00,36.99,23.81,115.33,0.13,1.83,36.88,13.84,114.90,0.00,0.00,38.21,20.84,114.90,-0.182128,1,1,1,3.6673,3.6621,3.6621,3.6701,3.6582,3.6621,3.6628,3.6476,3.6631,3.6729,3.6889,3.6712,3.6296,3.6631,3.6685,3.6682,3.6571,3.6589,3.6699,3.7027,3.6609,3.6559,3.6760,3.6559,3.6633,3.6737,3.6607,3.6487,3.6489,3.6654,3.6760,
Yes,6.19,112.36,34.58,4.88,14.89,3.34,1.87,38.43,0x0,0x2,0,0,205.13,13.30,19.32,Yes,6.26,112.30,36.24,101.90,14.90,3.30,1.86,42.12,0x0,0x2,0,0,204.75,13.28,19.34,Manual,0.47,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.13,1.43,36.99,10.76,114.33,0.00,0.00,38.21,36.50,114.35,0.00,0.00,35.21,0.00,114.80,0.17,0.00,36.99,0.00,114.80,0.13,2.23,36.88,17.39,114.64,0.13,2.74,38.21,20.45,114.64,-0.182780,1,1,1,3.6631,3.6553,3.6546,3.6646,3.6525,3.6583,3.6588,3.6403,3.6559,3.6676,3.6829,3.6672,3.6202,3.6559,3.6628,3.6630,3.6525,3.6542,3.6639,3.6955,3.6547,3.6507,3.6721,3.6491,3.6564,3.6680,3.6554,3.6444,3.6445,3.6595,3.6699,
Yes,6.82,111.94,34.59,4.88,14.89,3.34,1.87,38.44,0x0,0x2,0,0,227.95,14.78,19.22,Yes,6.84,111.92,36.25,101.90,14.90,3.30,1.86,42.12,0x0,0x2,0,0,227.21,14.73,19.26,Manual,0.47,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.17,1.29,36.88,7.56,113.94,0.00,0.15,38.21,36.86,113.72,0.00,0.00,35.21,0.00,114.41,0.13,1.30,36.99,10.23,114.41,0.03,0.56,36.88,19.90,114.21,0.13,2.52,38.21,19.37,114.21,-0.182466,1,1,1,3.6493,3.6429,3.6423,3.6543,3.6380,3.6437,3.6446,3.6269,3.6441,3.6577,3.6680,3.6539,3.6028,3.6443,3.6528,3.6499,3.6329,3.6394,3.6526,3.6839,3.6437,3.6374,3.6593,3.6358,3.6441,3.6584,3.6407,3.6280,3.6285,3.6473,3.6590,
Yes,7.06,111.81,34.59,4.88,14.89,3.34,1.87,38.44,0x0,0x2,0,0,240.18,15.58,18.01,Yes,6.85,111.79,36.25,101.90,14.90,3.30,1.86,42.12,0x0,0x2,0,0,239.77,15.55,17.92,Manual,0.45,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,36.88,29.69,113.58,0.00,0.00,38.21,36.56,113.62,0.00,0.00,35.21,0.00,114.51,0.00,0.00,36.99,23.65,114.51,0.11,1.87,36.88,16.70,114.13,0.08,1.53,38.10,19.37,114.13,-0.182621,1,1,1,3.6424,3.6341,3.6342,3.6449,3.6303,3.6363,3.6373,3.6176,3.6359,3.6487,3.6604,3.6470,3.5903,3.6361,3.6439,3.6426,3.6234,3.6318,3.6444,3.6756,3.6337,3.6307,3.6527,3.6265,3.6362,3.6496,3.6329,3.6199,3.6206,3.6387,3.6519,
Yes,4.15,114.15,34.60,4.88,14.89,3.34,1.87,38.44,0x0,0x2,0,0,260.75,16.91,9.84,Yes,4.01,114.15,36.26,101.90,14.90,3.30,1.86,42.13,0x0,0x2,0,0,260.07,16.87,9.74,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.16,1.49,36.88,9.46,115.90,0.00,0.00,38.21,36.80,115.98,0.00,0.00,35.21,0.00,116.49,0.00,0.00,36.99,24.95,116.49,0.18,1.70,36.88,9.58,116.37,0.00,0.06,38.10,20.65,116.37,-0.182585,1,1,1,3.6918,3.6863,3.6862,3.6930,3.6830,3.6859,3.6885,3.6746,3.6869,3.6948,3.7133,3.6948,3.6659,3.6863,3.6907,3.6898,3.6899,3.6854,3.6921,3.7256,3.6858,3.6779,3.6985,3.6819,3.6872,3.6952,3.6853,3.6757,3.6781,3.6887,3.6967,
Yes,0.00,117.18,34.60,4.88,14.92,3.34,1.87,38.44,0x0,0x0,0,0,256.35,16.62,0.00,Yes,0.00,117.16,36.26,101.90,14.91,3.30,1.86,42.12,0x0,0x0,0,0,256.30,16.62,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.16,1.26,36.88,7.72,118.61,0.00,0.00,38.21,37.19,118.61,0.00,0.00,35.21,0.00,119.29,0.29,6.64,36.99,22.75,119.29,0.13,2.40,36.88,18.35,119.20,0.06,1.27,38.10,20.10,119.20,-0.182676,1,1,1,3.7750,3.7760,3.7771,3.7783,3.7764,3.7767,3.7738,3.7728,3.7757,3.7764,3.8072,3.7754,3.7949,3.7737,3.7745,3.7727,3.8112,3.7756,3.7742,3.8123,3.7780,3.7611,3.7758,3.7765,3.7764,3.7768,3.7781,3.7777,3.7750,3.7749,3.7750,
Yes,0.00,117.21,34.61,4.88,14.92,3.34,1.87,38.45,0x0,0x0,0,0,252.42,16.37,0.00,Yes,0.00,117.18,36.27,101.90,14.91,3.30,1.86,42.13,0x0,0x0,0,0,251.65,16.32,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.21,3.80,36.88,18.27,118.59,0.00,0.00,38.21,39.31,118.59,0.00,0.00,35.21,0.00,119.24,0.00,0.00,36.99,25.12,119.24,0.16,2.76,36.88,17.37,119.16,0.06,1.26,38.10,20.96,119.16,-0.182708,1,1,1,3.7755,3.7763,3.7772,3.7783,3.7760,3.7764,3.7741,3.7729,3.7758,3.7765,3.8072,3.7758,3.7949,3.7737,3.7742,3.7725,3.8107,3.7761,3.7744,3.8124,3.7777,3.7610,3.7762,3.7767,3.7763,3.7768,3.7778,3.7773,3.7753,3.7751,3.7750,
Yes,0.45,117.33,34.61,4.88,14.89,3.34,1.87,38.44,0x0,0x2,0,0,246.34,15.97,0.87,Yes,0.37,117.30,36.26,101.90,14.90,3.30,1.86,42.13,0x0,0x2,0,0,245.75,15.94,0.66,Manual,0.00,0.05,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.16,1.07,36.88,6.54,118.76,0.00,0.07,38.10,36.70,118.76,0.00,0.00,35.21,0.00,119.43,0.15,1.73,36.99,11.90,119.43,0.16,2.58,36.77,16.43,119.24,0.01,0.14,38.10,20.55,119.24,-0.182513,1,1,1,3.7795,3.7804,3.7816,3.7825,3.7806,3.7815,3.7781,3.7775,3.7801,3.7804,3.8118,3.7797,3.8011,3.7779,3.7784,3.7767,3.8174,3.7805,3.7783,3.8166,3.7824,3.7654,3.7800,3.7813,3.7809,3.7809,3.7826,3.7832,3.7799,3.7792,3.7790,
Yes,-1.14,118.68,34.62,4.88,14.89,3.34,1.87,38.45,0x0,0x2,0,0,238.61,15.47,7.29,Yes,-1.23,118.70,36.26,101.90,14.90,3.30,1.86,42.13,0x0,0x2,0,0,238.13,15.44,7.65,Manual,0.00,0.19,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.15,2.99,36.88,19.65,120.06,0.00,0.00,38.10,37.15,120.10,0.00,0.00,35.21,0.00,120.55,0.00,0.00,36.88,24.22,120.55,0.14,2.81,36.77,20.79,120.55,0.10,2.05,38.10,20.90,120.55,-0.182780,1,1,1,3.8104,3.8135,3.8142,3.8129,3.8132,3.8125,3.8099,3.8137,3.8119,3.8095,3.8446,3.8097,3.8484,3.8093,3.8081,3.8058,3.8588,3.8138,3.8086,3.8477,3.8149,3.7944,3.8087,3.8160,3.8127,3.8099,3.8148,3.8179,3.8158,3.8108,3.8070,
Yes,-1.26,118.80,34.62,4.88,14.89,3.34,1.87,38.45,0x0,0x2,0,0,228.47,14.82,8.55,Yes,-1.29,118.80,36.27,102.18,14.90,3.30,1.86,42.14,0x0,0x2,0,0,227.43,14.75,8.64,Manual,0.00,0.21,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.16,1.07,36.88,6.72,120.22,0.00,0.00,38.10,36.70,120.20,0.00,0.00,35.21,0.00,120.71,0.21,0.00,36.88,0.00,120.71,0.00,0.00,36.77,21.53,120.61,0.00,0.06,38.10,20.65,120.61,-0.183078,1,1,1,3.8140,3.8176,3.8183,3.8170,3.8175,3.8170,3.8135,3.8180,3.8160,3.8134,3.8490,3.8130,3.8539,3.8138,3.8122,3.8098,3.8644,3.8176,3.8124,3.8521,3.8192,3.7984,3.8119,3.8203,3.8166,3.8138,3.8190,3.8227,3.8196,3.8148,3.8105,
Yes,-1.89,119.41,34.62,4.88,14.89,3.34,1.87,38.46,0x0,0x2,0,0,214.81,13.93,13.14,Yes,-1.98,119.44,36.27,101.90,14.90,3.30,1.86,42.14,0x0,0x2,0,0,214.79,13.93,14.54,Manual,0.00,0.40,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,36.88,30.34,120.71,0.00,0.00,38.10,37.15,120.71,0.00,0.00,35.21,0.00,121.20,0.00,0.00,36.88,24.04,121.20,0.10,2.08,36.77,20.39,121.20,0.00,0.02,38.10,20.71,121.20,-0.183105,1,1,1,3.8280,3.8331,3.8355,3.8328,3.8356,3.8355,3.8280,3.8350,3.8328,3.8285,3.8675,3.8267,3.8758,3.8299,3.8277,3.8260,3.8887,3.8331,3.8265,3.8684,3.8363,3.8146,3.8251,3.8366,3.8339,3.8291,3.8372,3.8434,3.8361,3.8296,3.8257,
Yes,-1.80,119.44,34.61,4.88,14.89,3.34,1.87,38.44,0x0,0x2,0,0,197.75,12.82,15.11,Yes,-1.94,119.43,36.26,101.90,14.90,3.30,1.86,42.13,0x0,0x2,0,0,196.91,12.77,15.51,Manual,0.01,0.23,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.16,1.25,36.77,7.74,120.71,0.00,0.00,38.10,36.86,120.71,0.00,0.00,35.21,0.00,121.22,0.14,1.71,36.88,11.96,121.20,0.00,0.00,36.77,21.39,121.22,0.06,1.18,38.10,20.35,121.22,-0.183042,1,1,1,3.8283,3.8319,3.8330,3.8308,3.8344,3.8323,3.8283,3.8332,3.8302,3.8267,3.8662,3.8268,3.8740,3.8273,3.8257,3.8249,3.8853,3.8334,3.8257,3.8658,3.8341,3.8136,3.8253,3.8354,3.8311,3.8271,3.8359,3.8403,3.8364,3.8285,3.8234,
Yes,0.00,117.29,34.61,4.88,14.92,3.34,1.87,38.44,0x0,0x0,0,0,190.64,12.36,0.00,Yes,0.00,117.25,36.27,101.90,14.91,3.30,1.86,42.13,0x0,0x0,0,0,193.70,12.56,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,36.77,30.01,118.76,0.00,0.04,38.10,36.70,118.76,0.00,0.00,35.21,0.00,119.41,0.00,0.00,36.88,24.28,119.37,0.00,0.00,36.77,21.53,119.24,0.00,0.00,38.10,20.69,119.24,-0.182561,1,1,1,3.7777,3.7786,3.7792,3.7805,3.7782,3.7786,3.7763,3.7751,3.7779,3.7786,3.8096,3.7780,3.7970,3.7759,3.7764,3.7747,3.8129,3.7787,3.7767,3.8148,3.7798,3.7632,3.7785,3.7790,3.7785,3.7791,3.7800,3.7794,3.7774,3.7772,3.7774,
Yes,0.00,117.29,34.61,4.88,14.92,3.34,1.87,38.44,0x0,0x0,0,0,181.14,11.75,0.00,Yes,0.00,117.26,36.27,101.90,14.91,3.30,1.86,42.14,0x0,0x0,0,0,190.62,12.36,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.19,2.31,36.77,12.47,118.76,0.00,0.00,38.10,37.19,118.76,0.00,0.00,35.21,0.00,119.39,0.22,0.01,36.88,0.06,119.41,0.00,0.00,36.77,21.53,119.24,0.16,3.43,37.99,21.20,119.24,-0.182954,1,1,1,3.7783,3.7792,3.7798,3.7809,3.7784,3.7790,3.7768,3.7757,3.7784,3.7790,3.8101,3.7786,3.7979,3.7764,3.7767,3.7750,3.8135,3.7792,3.7770,3.8153,3.7802,3.7636,3.7790,3.7795,3.7790,3.7795,3.7805,3.7799,3.7781,3.7777,3.7776,
