Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,MCP_HighVoltVS_RawData,MCP_HighVoltVS_Voltage,MCP_HighVoltVS_Current,MCP_LowVoltVS_RawData,MCP_LowVoltVS_Voltage,MCP_LowVoltVS_Current,MCP_MC0IS_RawData,MCP_MC0IS_Voltage,MCP_MC0IS_Current,MCP_MC1IS_RawData,MCP_MC1IS_Voltage,MCP_MC1IS_Current,MCP_BattIS_RawData,MCP_BattIS_Voltage,MCP_BattIS_Current,MCP_ArrayIS_RawData,MCP_ArrayIS_Voltage,MCP_ArrayIS_Current,MCP_Initialized,Battery_ChargeEnabled,BoardStatus_HighsideOn,BoardStatus_LowsideOn,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_Temperature31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit
Yes,0.00,102.34,21.73,24.91,14.92,3.34,1.86,25.18,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.33,24.11,24.75,14.90,3.29,1.86,30.85,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2452,3.3090,3.3127,3.3142,3.3105,3.3095,3.3026,3.3014,3.3091,3.3092,3.3235,3.2496,3.2536,3.3077,3.3052,3.3059,3.2936,3.1991,3.3072,3.2974,3.3168,3.3116,3.2503,3.3148,3.3165,3.3165,3.3146,3.3142,3.3126,3.3095,3.2996,4648370,102.72,205443.22,5924083,13.11,26216.83,73918,-0.00,-0.00,73727,-0.00,-0.01,88910,0.00,0.21,151381,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1972.00,26.69,1953.00,27.12,1779.00,31.12,1762.00,31.52,1818.00,30.21,1932.00,27.60,1969.00,26.76,1991.00,26.26,1972.00,26.69,1990.00,26.29,1875.00,28.90,1852.00,29.42,1885.00,28.67,1956.00,27.05,1930.00,27.64,1879.00,28.80,1941.00,27.39,1986.00,26.38,1851.00,29.45,1891.00,28.53,1887.00,28.62,1856.00,29.33,4094.00,-97.73,1959.00,26.98,1914.00,28.00,1799.00,30.66,1759.00,31.59,1817.00,30.24,1800.00,30.63,1925.00,27.75,1973.00,26.67,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.35,21.74,24.91,14.92,3.34,1.86,25.19,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.34,24.11,24.75,14.90,3.29,1.86,30.86,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2453,3.3090,3.3126,3.3141,3.3104,3.3095,3.3026,3.3015,3.3090,3.3090,3.3234,3.2496,3.2534,3.3077,3.3052,3.3059,3.2937,3.1991,3.3072,3.2974,3.3168,3.3116,3.2503,3.3148,3.3164,3.3163,3.3146,3.3142,3.3126,3.3094,3.2996,4647754,102.71,205415.95,5924210,13.11,26217.40,74074,-0.00,-0.00,73555,-0.00,-0.01,89354,0.00,0.22,151302,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1974.00,26.65,1953.00,27.12,1782.00,31.05,1762.00,31.52,1818.00,30.21,1931.00,27.62,1967.00,26.80,1993.00,26.22,1971.00,26.71,1989.00,26.31,1875.00,28.90,1852.00,29.42,1883.00,28.71,1957.00,27.03,1933.00,27.57,1874.00,28.92,1938.00,27.46,1986.00,26.38,1851.00,29.45,1892.00,28.51,1889.00,28.57,1856.00,29.33,4092.00,-86.62,1962.00,26.92,1916.00,27.96,1798.00,30.68,1758.00,31.62,1818.00,30.21,1799.00,30.66,1926.00,27.73,1971.00,26.71,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.36,21.73,24.91,14.92,3.34,1.86,25.18,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.35,24.10,24.75,14.90,3.29,1.86,30.85,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2452,3.3089,3.3125,3.3142,3.3105,3.3097,3.3025,3.3014,3.3090,3.3092,3.3235,3.2495,3.2533,3.3076,3.3052,3.3060,3.2938,3.1991,3.3071,3.2973,3.3167,3.3116,3.2503,3.3147,3.3163,3.3163,3.3145,3.3143,3.3124,3.3094,3.2996,4648419,102.72,205445.39,5924151,13.11,26217.13,74280,-0.00,-0.01,73449,-0.00,-0.01,88957,0.00,0.21,151086,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1973.00,26.67,1953.00,27.12,1782.00,31.05,1763.00,31.50,1818.00,30.21,1930.00,27.64,1967.00,26.80,1994.00,26.20,1973.00,26.67,1990.00,26.29,1877.00,28.85,1852.00,29.42,1883.00,28.71,1956.00,27.05,1932.00,27.60,1874.00,28.92,1941.00,27.39,1988.00,26.33,1854.00,29.38,1892.00,28.51,1889.00,28.57,1854.00,29.38,4091.00,-83.54,1959.00,26.98,1917.00,27.94,1799.00,30.66,1760.00,31.57,1815.00,30.28,1800.00,30.63,1924.00,27.78,1972.00,26.69,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.35,21.73,24.91,14.92,3.34,1.86,25.19,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.33,24.11,24.75,14.90,3.29,1.86,30.86,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2454,3.3090,3.3126,3.3141,3.3103,3.3093,3.3028,3.3014,3.3091,3.3090,3.3234,3.2496,3.2534,3.3076,3.3052,3.3059,3.2935,3.1992,3.3072,3.2974,3.3167,3.3115,3.2504,3.3149,3.3164,3.3164,3.3145,3.3140,3.3125,3.3095,3.2996,4648279,102.72,205439.19,5924238,13.11,26217.52,73867,-0.00,-0.00,73225,-0.00,-0.01,89655,0.00,0.22,151211,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1846.00,29.56,1973.00,26.67,1953.00,27.12,1781.00,31.08,1764.00,31.48,1819.00,30.19,1931.00,27.62,1967.00,26.80,1993.00,26.22,1972.00,26.69,1990.00,26.29,1875.00,28.90,1851.00,29.45,1881.00,28.76,1956.00,27.05,1930.00,27.64,1874.00,28.92,1939.00,27.44,1985.00,26.40,1851.00,29.45,1894.00,28.46,1889.00,28.57,1852.00,29.42,4091.00,-83.54,1958.00,27.01,1918.00,27.91,1799.00,30.66,1759.00,31.59,1816.00,30.26,1801.00,30.61,1927.00,27.71,1972.00,26.69,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.34,21.73,24.91,14.92,3.34,1.86,25.18,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.34,24.11,24.75,14.90,3.29,1.86,30.86,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2453,3.3091,3.3127,3.3142,3.3105,3.3097,3.3026,3.3015,3.3091,3.3092,3.3235,3.2495,3.2534,3.3077,3.3050,3.3058,3.2936,3.1992,3.3072,3.2975,3.3169,3.3117,3.2504,3.3149,3.3164,3.3165,3.3146,3.3142,3.3126,3.3096,3.2996,4648588,102.73,205452.88,5923854,13.11,26215.82,73831,0.00,0.00,73510,-0.00,-0.01,90399,0.00,0.23,151460,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1973.00,26.67,1952.00,27.14,1782.00,31.05,1763.00,31.50,1817.00,30.24,1932.00,27.60,1967.00,26.80,1993.00,26.22,1971.00,26.71,1987.00,26.35,1873.00,28.94,1854.00,29.38,1885.00,28.67,1956.00,27.05,1931.00,27.62,1875.00,28.90,1940.00,27.41,1986.00,26.38,1850.00,29.47,1890.00,28.55,1889.00,28.57,1854.00,29.38,4091.00,-83.54,1958.00,27.01,1914.00,28.00,1800.00,30.63,1757.00,31.64,1817.00,30.24,1802.00,30.59,1926.00,27.73,1969.00,26.76,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.34,21.73,24.91,14.92,3.34,1.86,25.19,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.33,24.11,24.75,14.90,3.29,1.86,30.86,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2453,3.3090,3.3126,3.3141,3.3103,3.3095,3.3028,3.3014,3.3090,3.3090,3.3233,3.2495,3.2534,3.3075,3.3050,3.3058,3.2936,3.1992,3.3072,3.2972,3.3166,3.3116,3.2504,3.3148,3.3162,3.3163,3.3145,3.3141,3.3125,3.3094,3.2995,4648058,102.71,205429.41,5924041,13.11,26216.65,73755,0.00,0.00,73539,-0.00,-0.01,90338,0.00,0.23,151783,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1845.00,29.59,1971.00,26.71,1952.00,27.14,1782.00,31.05,1763.00,31.50,1818.00,30.21,1932.00,27.60,1968.00,26.78,1990.00,26.29,1973.00,26.67,1989.00,26.31,1876.00,28.87,1850.00,29.47,1886.00,28.64,1957.00,27.03,1932.00,27.60,1877.00,28.85,1940.00,27.41,1988.00,26.33,1853.00,29.40,1890.00,28.55,1887.00,28.62,1855.00,29.36,4092.00,-86.62,1960.00,26.96,1915.00,27.98,1800.00,30.63,1760.00,31.57,1817.00,30.24,1801.00,30.61,1924.00,27.78,1969.00,26.76,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.34,21.74,24.91,14.92,3.34,1.86,25.20,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.34,24.11,24.75,14.90,3.29,1.86,30.86,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2453,3.3091,3.3127,3.3143,3.3105,3.3095,3.3027,3.3016,3.3091,3.3092,3.3236,3.2494,3.2535,3.3077,3.3052,3.3060,3.2938,3.1991,3.3072,3.2975,3.3168,3.3117,3.2505,3.3149,3.3164,3.3164,3.3146,3.3142,3.3126,3.3095,3.2996,4648467,102.72,205447.52,5924359,13.11,26218.06,74145,-0.00,-0.00,73553,-0.00,-0.01,89362,0.00,0.22,152036,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1847.00,29.54,1974.00,26.65,1954.00,27.10,1782.00,31.05,1763.00,31.50,1817.00,30.24,1931.00,27.62,1965.00,26.85,1993.00,26.22,1972.00,26.69,1990.00,26.29,1875.00,28.90,1853.00,29.40,1887.00,28.62,1956.00,27.05,1931.00,27.62,1876.00,28.87,1940.00,27.41,1987.00,26.35,1851.00,29.45,1892.00,28.51,1889.00,28.57,1851.00,29.45,4091.00,-83.54,1960.00,26.96,1917.00,27.94,1798.00,30.68,1759.00,31.59,1814.00,30.31,1799.00,30.66,1924.00,27.78,1970.00,26.74,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.34,21.73,24.91,14.92,3.34,1.86,25.18,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.32,24.11,24.75,14.90,3.29,1.86,30.86,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2454,3.3091,3.3126,3.3142,3.3104,3.3094,3.3028,3.3015,3.3091,3.3091,3.3235,3.2496,3.2534,3.3076,3.3051,3.3059,3.2935,3.1992,3.3072,3.2974,3.3167,3.3115,3.2503,3.3150,3.3165,3.3163,3.3145,3.3141,3.3126,3.3096,3.2996,4648121,102.72,205432.19,5924234,13.11,26217.50,74088,-0.00,-0.00,73508,-0.00,-0.01,89744,0.00,0.22,151804,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1844.00,29.61,1972.00,26.69,1955.00,27.07,1783.00,31.03,1763.00,31.50,1816.00,30.26,1930.00,27.64,1970.00,26.74,1992.00,26.24,1973.00,26.67,1986.00,26.38,1876.00,28.87,1851.00,29.45,1882.00,28.74,1955.00,27.07,1932.00,27.60,1873.00,28.94,1940.00,27.41,1988.00,26.33,1850.00,29.47,1892.00,28.51,1891.00,28.53,1855.00,29.36,4093.00,-90.84,1959.00,26.98,1916.00,27.96,1798.00,30.68,1761.00,31.55,1817.00,30.24,1800.00,30.63,1927.00,27.71,1971.00,26.71,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.33,21.73,24.91,14.92,3.34,1.86,25.19,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.33,24.11,24.75,14.90,3.29,1.86,30.87,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2452,3.3089,3.3126,3.3142,3.3105,3.3096,3.3026,3.3014,3.3091,3.3091,3.3236,3.2494,3.2533,3.3075,3.3051,3.3060,3.2937,3.1990,3.3071,3.2974,3.3168,3.3117,3.2501,3.3147,3.3163,3.3164,3.3146,3.3143,3.3124,3.3094,3.2996,4648621,102.73,205454.33,5924080,13.11,26216.82,74151,-0.00,-0.00,73891,-0.00,-0.02,90380,0.00,0.23,151283,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1845.00,29.59,1973.00,26.67,1955.00,27.07,1781.00,31.08,1762.00,31.52,1818.00,30.21,1931.00,27.62,1968.00,26.78,1992.00,26.24,1975.00,26.62,1989.00,26.31,1873.00,28.94,1851.00,29.45,1884.00,28.69,1957.00,27.03,1934.00,27.55,1873.00,28.94,1938.00,27.46,1989.00,26.31,1852.00,29.42,1891.00,28.53,1887.00,28.62,1854.00,29.38,4092.00,-86.62,1959.00,26.98,1916.00,27.96,1800.00,30.63,1761.00,31.55,1818.00,30.21,1800.00,30.63,1926.00,27.73,1971.00,26.71,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.33,21.74,24.91,14.92,3.34,1.86,25.20,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.33,24.11,24.75,14.90,3.29,1.86,30.86,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2453,3.3090,3.3126,3.3141,3.3104,3.3096,3.3026,3.3014,3.3090,3.3090,3.3235,3.2495,3.2533,3.3076,3.3051,3.3059,3.2936,3.1992,3.3072,3.2973,3.3168,3.3116,3.2503,3.3148,3.3163,3.3164,3.3145,3.3142,3.3125,3.3095,3.2996,4648229,102.72,205436.97,5924250,13.11,26217.57,73831,0.00,0.00,73373,-0.00,-0.01,89217,0.00,0.22,151534,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1972.00,26.69,1953.00,27.12,1781.00,31.08,1763.00,31.50,1816.00,30.26,1930.00,27.64,1968.00,26.78,1993.00,26.22,1971.00,26.71,1988.00,26.33,1875.00,28.90,1851.00,29.45,1883.00,28.71,1957.00,27.03,1934.00,27.55,1872.00,28.96,1939.00,27.44,1985.00,26.40,1850.00,29.47,1893.00,28.48,1889.00,28.57,1854.00,29.38,4092.00,-86.62,1958.00,27.01,1921.00,27.84,1799.00,30.66,1758.00,31.62,1816.00,30.26,1801.00,30.61,1927.00,27.71,1971.00,26.71,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.34,21.73,24.91,14.92,3.34,1.86,25.18,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.33,24.10,24.75,14.90,3.29,1.86,30.87,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2452,3.3090,3.3125,3.3140,3.3103,3.3095,3.3025,3.3014,3.3089,3.3090,3.3235,3.2494,3.2533,3.3075,3.3051,3.3058,3.2937,3.1991,3.3071,3.2973,3.3166,3.3115,3.2503,3.3147,3.3163,3.3164,3.3145,3.3141,3.3124,3.3093,3.2996,4647756,102.71,205416.03,5924519,13.11,26218.77,73775,0.00,0.00,73266,-0.00,-0.01,89142,0.00,0.22,151587,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1845.00,29.59,1974.00,26.65,1953.00,27.12,1783.00,31.03,1763.00,31.50,1817.00,30.24,1932.00,27.60,1967.00,26.80,1994.00,26.20,1974.00,26.65,1987.00,26.35,1877.00,28.85,1852.00,29.42,1886.00,28.64,1956.00,27.05,1934.00,27.55,1875.00,28.90,1941.00,27.39,1986.00,26.38,1850.00,29.47,1893.00,28.48,1891.00,28.53,1855.00,29.36,4092.00,-86.62,1960.00,26.96,1914.00,28.00,1800.00,30.63,1759.00,31.59,1814.00,30.31,1801.00,30.61,1927.00,27.71,1972.00,26.69,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.33,21.73,24.91,14.92,3.34,1.86,25.19,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.33,24.10,24.75,14.90,3.29,1.86,30.86,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2454,3.3091,3.3127,3.3141,3.3104,3.3095,3.3028,3.3016,3.3091,3.3091,3.3235,3.2496,3.2534,3.3076,3.3050,3.3059,3.2936,3.1992,3.3072,3.2974,3.3167,3.3116,3.2504,3.3149,3.3163,3.3163,3.3144,3.3141,3.3126,3.3095,3.2997,4648360,102.72,205442.78,5924073,13.11,26216.79,74155,-0.00,-0.00,73280,-0.00,-0.01,89820,0.00,0.22,150839,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1973.00,26.67,1953.00,27.12,1781.00,31.08,1764.00,31.48,1816.00,30.26,1930.00,27.64,1970.00,26.74,1992.00,26.24,1971.00,26.71,1988.00,26.33,1875.00,28.90,1855.00,29.36,1884.00,28.69,1958.00,27.01,1934.00,27.55,1874.00,28.92,1941.00,27.39,1988.00,26.33,1851.00,29.45,1892.00,28.51,1890.00,28.55,1854.00,29.38,4094.00,-97.73,1957.00,27.03,1917.00,27.94,1800.00,30.63,1759.00,31.59,1818.00,30.21,1801.00,30.61,1926.00,27.73,1971.00,26.71,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.33,21.73,24.91,14.92,3.34,1.86,25.18,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.33,24.10,24.75,14.90,3.29,1.86,30.87,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2453,3.3090,3.3127,3.3143,3.3105,3.3096,3.3026,3.3015,3.3092,3.3091,3.3236,3.2496,3.2534,3.3077,3.3052,3.3061,3.2937,3.1991,3.3072,3.2975,3.3169,3.3118,3.2503,3.3148,3.3164,3.3165,3.3147,3.3142,3.3125,3.3095,3.2996,4647857,102.71,205420.50,5924046,13.11,26216.67,74088,-0.00,-0.00,73654,-0.00,-0.01,90234,0.00,0.23,150754,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1974.00,26.65,1953.00,27.12,1783.00,31.03,1765.00,31.45,1817.00,30.24,1930.00,27.64,1969.00,26.76,1992.00,26.24,1973.00,26.67,1991.00,26.26,1875.00,28.90,1850.00,29.47,1885.00,28.67,1956.00,27.05,1932.00,27.60,1874.00,28.92,1942.00,27.37,1989.00,26.31,1852.00,29.42,1893.00,28.48,1889.00,28.57,1852.00,29.42,4092.00,-86.62,1961.00,26.94,1917.00,27.94,1798.00,30.68,1756.00,31.67,1817.00,30.24,1799.00,30.66,1925.00,27.75,1971.00,26.71,0.00,3.20,3.32,1.00,1.00,
