alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,battery_current,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,0.00,118.98,29.14,4.88,14.93,3.34,1.87,32.36,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.73,31.09,101.90,14.90,3.29,1.86,36.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,1.14,37.16,31.89,32.60,120.53,3.52,111.86,33.22,31.76,120.53,0.00,0.00,30.89,0.00,121.08,4.61,102.32,33.22,22.22,121.08,3.81,59.65,31.44,15.66,120.92,3.61,65.18,32.66,18.04,120.92,-0.182287,1,1,1,3.8205,3.8239,3.8245,3.8230,3.8236,3.8230,3.8199,3.8235,3.8222,3.8197,3.8577,3.8194,3.8572,3.8192,3.8182,3.8162,3.8710,3.8248,3.8181,3.8590,3.8243,3.8046,3.8187,3.8259,3.8228,3.8201,3.8249,3.8277,3.8258,3.8204,3.8170,
Yes,0.00,119.23,29.14,4.88,14.93,3.34,1.87,32.36,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.02,31.09,101.90,14.90,3.29,1.86,36.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,3.01,88.89,31.89,29.56,120.73,3.48,116.03,33.33,33.38,120.73,0.00,0.00,31.00,0.00,121.34,4.52,102.36,33.22,22.63,121.34,3.73,68.84,31.55,18.45,121.20,3.58,65.86,32.66,18.37,121.20,-0.182303,1,1,1,3.8293,3.8330,3.8341,3.8323,3.8334,3.8323,3.8287,3.8339,3.8316,3.8284,3.8676,3.8279,3.8703,3.8284,3.8272,3.8247,3.8835,3.8344,3.8266,3.8681,3.8343,3.8133,3.8268,3.8356,3.8321,3.8288,3.8348,3.8382,3.8360,3.8293,3.8251,
Yes,0.00,119.22,29.14,4.88,14.93,3.34,1.87,32.36,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,119.01,31.10,101.90,14.90,3.29,1.86,36.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,3.10,90.31,31.89,29.18,120.71,3.29,116.08,33.33,35.25,120.71,0.00,0.00,31.00,0.00,121.37,4.66,101.89,33.22,21.85,121.37,3.73,67.81,31.55,18.16,121.20,3.55,69.29,32.77,19.49,121.20,-0.182136,1,1,1,3.8300,3.8337,3.8345,3.8324,3.8333,3.8318,3.8295,3.8345,3.8321,3.8286,3.8676,3.8285,3.8712,3.8289,3.8274,3.8247,3.8829,3.8350,3.8273,3.8685,3.8345,3.8131,3.8274,3.8363,3.8325,3.8290,3.8347,3.8377,3.8366,3.8300,3.8255,
Yes,0.00,118.75,29.15,4.88,14.93,3.34,1.87,32.36,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.60,31.10,101.90,14.90,3.29,1.86,36.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0.47,13.97,31.89,29.79,120.18,1.80,59.50,33.33,33.11,120.18,0.00,0.00,31.00,0.00,120.88,4.52,102.29,33.22,22.61,120.88,3.77,69.44,31.55,18.43,120.71,3.56,70.01,32.88,19.67,120.71,-0.182609,1,1,1,3.8174,3.8206,3.8213,3.8202,3.8204,3.8195,3.8165,3.8200,3.8193,3.8170,3.8546,3.8164,3.8525,3.8162,3.8155,3.8133,3.8665,3.8215,3.8151,3.8561,3.8214,3.8018,3.8157,3.8223,3.8198,3.8175,3.8218,3.8240,3.8220,3.8173,3.8144,
Yes,0.00,118.58,29.16,4.88,14.93,3.34,1.87,32.36,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.37,31.10,101.90,14.90,3.29,1.86,36.80,0x0,0x0,0,0,0.06,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0.33,9.77,31.89,29.71,120.00,0.39,13.81,33.44,35.13,120.00,0.00,0.00,31.00,0.00,120.71,4.58,102.20,33.22,22.32,120.71,3.77,68.86,31.55,18.29,120.55,3.56,69.65,32.88,19.57,120.55,-0.182494,1,1,1,3.8125,3.8156,3.8160,3.8152,3.8149,3.8143,3.8116,3.8143,3.8141,3.8121,3.8492,3.8117,3.8452,3.8113,3.8106,3.8085,3.8596,3.8162,3.8104,3.8512,3.8160,3.7969,3.8113,3.8172,3.8147,3.8127,3.8164,3.8183,3.8163,3.8124,3.8098,
Yes,0.00,118.87,29.16,4.88,14.93,3.34,1.87,32.36,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.60,31.11,101.90,14.90,3.29,1.86,36.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,3.23,91.95,31.89,28.46,120.39,0.41,14.62,33.44,35.39,120.39,0.00,0.00,31.00,0.00,120.98,4.62,101.94,33.22,22.08,120.98,3.80,60.26,31.55,15.84,120.84,3.52,69.86,32.77,19.84,120.84,-0.181886,1,1,1,3.8189,3.8222,3.8229,3.8215,3.8217,3.8207,3.8182,3.8218,3.8207,3.8181,3.8557,3.8178,3.8547,3.8177,3.8167,3.8145,3.8681,3.8231,3.8165,3.8576,3.8227,3.8028,3.8170,3.8240,3.8212,3.8185,3.8231,3.8253,3.8238,3.8188,3.8157,
Yes,0.00,118.80,29.16,4.88,14.93,3.34,1.87,32.35,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.64,31.11,101.90,14.90,3.29,1.86,36.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0.23,7.52,31.89,33.27,120.14,1.67,56.04,33.33,33.60,120.14,0.00,0.00,31.00,0.00,120.88,4.39,101.46,33.22,23.10,120.88,3.63,73.82,31.66,20.33,120.71,3.50,69.87,32.88,19.98,120.71,-0.181782,1,1,1,3.8211,3.8245,3.8253,3.8237,3.8239,3.8228,3.8203,3.8244,3.8230,3.8204,3.8581,3.8200,3.8581,3.8200,3.8188,3.8164,3.8709,3.8255,3.8187,3.8599,3.8250,3.8048,3.8191,3.8266,3.8237,3.8209,3.8255,3.8276,3.8264,3.8210,3.8177,
Yes,0.00,118.77,29.17,4.88,14.93,3.34,1.87,32.38,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.49,31.11,101.90,14.90,3.29,1.86,36.79,0x0,0x0,0,0,-0.12,-0.01,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,2.49,76.86,32.00,30.83,120.22,0.48,16.57,33.33,34.74,120.22,0.00,0.00,31.00,0.00,120.88,4.65,101.81,33.22,21.88,120.88,3.72,70.18,31.66,18.88,120.71,3.55,69.47,33.00,19.57,120.71,-0.182593,1,1,1,3.8159,3.8192,3.8199,3.8191,3.8192,3.8186,3.8151,3.8184,3.8177,3.8158,3.8534,3.8149,3.8505,3.8149,3.8143,3.8123,3.8655,3.8198,3.8137,3.8548,3.8201,3.8007,3.8143,3.8208,3.8184,3.8163,3.8207,3.8232,3.8202,3.8159,3.8131,
Yes,0.00,118.76,29.19,4.88,14.93,3.34,1.86,32.39,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.73,31.13,101.90,14.90,3.29,1.86,36.82,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0.52,16.63,32.00,31.68,120.12,1.23,38.95,33.33,31.64,120.12,0.00,0.00,31.00,0.00,120.86,4.52,102.13,33.33,22.59,120.86,3.78,66.40,31.66,17.59,120.71,3.57,68.23,33.00,19.14,120.71,-0.183276,1,1,1,3.8208,3.8243,3.8255,3.8247,3.8255,3.8246,3.8202,3.8242,3.8233,3.8213,3.8598,3.8197,3.8578,3.8202,3.8198,3.8177,3.8732,3.8251,3.8186,3.8600,3.8261,3.8062,3.8190,3.8264,3.8239,3.8216,3.8269,3.8296,3.8261,3.8209,3.8179,
Yes,0.00,118.83,29.19,4.88,14.93,3.34,1.86,32.40,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.61,31.13,101.90,14.90,3.29,1.86,36.82,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,2.63,80.84,31.89,30.75,120.55,1.78,70.26,33.22,39.47,120.55,0.00,0.00,31.00,0.00,121.20,4.58,102.00,33.33,22.28,121.14,3.65,73.58,31.66,20.16,121.04,3.51,69.97,32.88,19.94,121.04,-0.183082,1,1,1,3.8200,3.8233,3.8241,3.8229,3.8234,3.8226,3.8192,3.8230,3.8219,3.8196,3.8577,3.8188,3.8563,3.8189,3.8181,3.8160,3.8707,3.8242,3.8176,3.8587,3.8241,3.8045,3.8180,3.8253,3.8224,3.8200,3.8250,3.8275,3.8249,3.8199,3.8167,
Yes,0.00,118.70,29.20,4.88,14.93,3.34,1.86,32.40,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.49,31.14,101.90,14.90,3.29,1.86,36.82,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,1.01,28.71,32.00,28.54,120.12,0.53,19.55,33.33,37.03,120.06,0.00,0.00,31.00,0.00,120.84,4.50,101.97,33.33,22.65,120.84,3.69,74.54,31.66,20.20,120.71,3.58,66.70,33.11,18.63,120.71,-0.182851,1,1,1,3.8156,3.8187,3.8192,3.8184,3.8185,3.8177,3.8148,3.8178,3.8171,3.8151,3.8526,3.8147,3.8497,3.8143,3.8137,3.8115,3.8640,3.8195,3.8133,3.8542,3.8193,3.7999,3.8140,3.8203,3.8178,3.8156,3.8198,3.8219,3.8200,3.8154,3.8125,
Yes,0.00,118.48,29.20,4.88,14.93,3.34,1.87,32.40,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.25,31.15,101.90,14.90,3.29,1.86,36.84,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0.44,13.01,32.00,29.24,119.88,0.54,18.16,33.33,33.76,119.88,0.00,0.00,31.00,0.00,120.55,4.65,101.52,33.33,21.85,120.55,3.74,74.11,31.78,19.82,120.39,1.01,16.92,33.11,16.82,120.39,-0.182569,1,1,1,3.8087,3.8115,3.8121,3.8116,3.8109,3.8103,3.8078,3.8099,3.8101,3.8087,3.8451,3.8081,3.8395,3.8074,3.8069,3.8048,3.8543,3.8121,3.8066,3.8474,3.8120,3.7933,3.8078,3.8126,3.8106,3.8092,3.8124,3.8136,3.8120,3.8084,3.8063,
Yes,0.00,118.74,29.21,4.88,14.93,3.34,1.87,32.40,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.62,31.15,101.90,14.90,3.29,1.86,36.82,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,2.74,83.04,31.89,30.34,120.35,2.38,81.28,33.22,34.21,120.35,0.00,0.00,31.00,0.00,120.94,4.57,102.03,33.33,22.34,121.02,3.64,74.11,31.78,20.35,120.73,0.17,2.95,33.11,17.35,120.73,-0.182446,1,1,1,3.8202,3.8236,3.8241,3.8230,3.8233,3.8224,3.8193,3.8233,3.8218,3.8195,3.8576,3.8190,3.8568,3.8189,3.8181,3.8160,3.8704,3.8245,3.8177,3.8588,3.8241,3.8043,3.8183,3.8255,3.8225,3.8200,3.8248,3.8272,3.8252,3.8202,3.8167,
Yes,0.00,118.36,29.21,4.88,14.93,3.34,1.87,32.39,0x0,0x0,0,0,-0.20,-0.01,0.00,Yes,0.00,118.14,31.15,101.90,14.90,3.29,1.86,36.82,0x0,0x0,0,0,-0.20,-0.01,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0.32,8.90,32.00,28.18,119.73,0.95,26.90,33.33,28.38,119.80,0.00,0.00,31.00,0.00,120.41,4.44,101.45,33.33,22.87,120.41,3.63,74.37,31.78,20.51,120.22,0.18,3.12,33.11,17.16,120.22,-0.182919,1,1,1,3.8068,3.8094,3.8099,3.8097,3.8088,3.8085,3.8058,3.8077,3.8080,3.8070,3.8430,3.8062,3.8364,3.8053,3.8050,3.8031,3.8517,3.8100,3.8047,3.8452,3.8099,3.7913,3.8059,3.8103,3.8085,3.8074,3.8104,3.8117,3.8096,3.8062,3.8045,
Yes,0.00,118.83,29.21,4.88,14.93,3.34,1.87,32.39,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.65,31.17,101.90,14.90,3.29,1.86,36.84,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,3.16,89.89,32.00,28.42,120.22,1.91,63.47,33.22,33.25,120.22,0.00,0.00,31.11,0.00,120.88,4.44,101.50,33.33,22.87,120.92,3.67,74.04,31.78,20.18,120.71,0.24,3.96,33.11,16.65,120.71,-0.182796,1,1,1,3.8183,3.8214,3.8220,3.8208,3.8210,3.8202,3.8175,3.8210,3.8199,3.8177,3.8555,3.8173,3.8538,3.8170,3.8160,3.8138,3.8674,3.8225,3.8157,3.8568,3.8219,3.8023,3.8166,3.8233,3.8204,3.8180,3.8225,3.8248,3.8231,3.8180,3.8148,
Yes,0.00,118.44,29.22,4.88,14.93,3.34,1.87,32.40,0x0,0x0,0,0,-0.12,-0.01,0.00,Yes,0.00,118.24,31.18,101.90,14.90,3.29,1.86,36.85,0x0,0x0,0,0,-0.21,-0.01,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0.47,13.80,32.00,29.18,119.92,0.81,21.68,33.33,26.67,119.92,0.00,0.00,31.11,0.00,120.55,4.58,101.65,33.33,22.18,120.55,3.86,66.30,31.66,17.19,120.41,2.18,48.35,32.88,22.20,120.41,-0.182982,1,1,1,3.8118,3.8148,3.8153,3.8146,3.8143,3.8139,3.8109,3.8135,3.8133,3.8115,3.8486,3.8111,3.8441,3.8104,3.8100,3.8080,3.8590,3.8154,3.8096,3.8504,3.8153,3.7963,3.8106,3.8160,3.8139,3.8121,3.8159,3.8178,3.8155,3.8115,3.8090,
